Timestamp,Substation Name,Substation Number,Transformer,Reading Type,MVA,MVAr,MW,kV
2022-04-01 14:30:00,Gowerton East 33kV,0,GT1,Demand,3.4064937986,1.3900000000000001,3.11,0.0
2022-04-01 14:30:00,Gowerton East 33kV,0,GT1,Import,3.4064937986,1.3900000000000001,3.11,0.0
2022-04-01 14:30:00,Gowerton East 33kV,0,GT1,Volts,0.0,0.0,0.0,33.91
2022-04-01 15:00:00,Gowerton East 33kV,0,GT1,Demand,3.7974728439,1.52,3.48,0.0
2022-04-01 15:00:00,Gowerton East 33kV,0,GT1,Import,3.7974728439,1.52,3.48,0.0
2022-04-01 15:00:00,Gowerton East 33kV,0,GT1,Volts,0.0,0.0,0.0,33.93
2022-04-01 15:30:00,Gowerton East 33kV,0,GT1,Demand,3.4219585035,1.13,3.23,0.0
2022-04-01 15:30:00,Gowerton East 33kV,0,GT1,Import,3.4219585035,1.13,3.23,0.0
2022-04-01 15:30:00,Gowerton East 33kV,0,GT1,Volts,0.0,0.0,0.0,34.02
2022-04-01 16:00:00,Gowerton East 33kV,0,GT1,Demand,3.1040940707,1.23,2.85,0.0
2022-04-01 16:00:00,Gowerton East 33kV,0,GT1,Import,3.1040940707,1.23,2.85,0.0
2022-04-01 16:00:00,Gowerton East 33kV,0,GT1,Volts,0.0,0.0,0.0,33.97
2022-04-01 16:30:00,Gowerton East 33kV,0,GT1,Demand,3.4929786716,1.28,3.25,0.0
2022-04-01 16:30:00,Gowerton East 33kV,0,GT1,Import,3.4929786716,1.28,3.25,0.0
2022-04-01 16:30:00,Gowerton East 33kV,0,GT1,Volts,0.0,0.0,0.0,33.95
2022-04-01 17:00:00,Gowerton East 33kV,0,GT1,Demand,3.3464159933,1.21,3.12,0.0
2022-04-01 17:00:00,Gowerton East 33kV,0,GT1,Import,3.3464159933,1.21,3.12,0.0
2022-04-01 17:00:00,Gowerton East 33kV,0,GT1,Volts,0.0,0.0,0.0,33.9
2022-04-01 17:30:00,Gowerton East 33kV,0,GT1,Demand,3.4024256054,1.21,3.18,0.0
2022-04-01 17:30:00,Gowerton East 33kV,0,GT1,Import,3.4024256054,1.21,3.18,0.0
2022-04-01 17:30:00,Gowerton East 33kV,0,GT1,Volts,0.0,0.0,0.0,33.84
2022-04-01 18:00:00,Gowerton East 33kV,0,GT1,Demand,3.4669871647,1.18,3.26,0.0
2022-04-01 18:00:00,Gowerton East 33kV,0,GT1,Import,3.4669871647,1.18,3.26,0.0
2022-04-01 18:00:00,Gowerton East 33kV,0,GT1,Volts,0.0,0.0,0.0,33.88
2022-04-01 18:30:00,Gowerton East 33kV,0,GT1,Demand,3.5662865841,1.4,3.2800000000000002,0.0
