substation,zone,technology,capacity_mw,my_position,position_label,n_projects_ahead,curtailment_pct,curtailed_mwh,total_mwh
TWYN,swansea-north,Wind,20,1785,#1785,17,15.07,7622,50570
TWYN,swansea-north,Wind,20,9999,Last,18,15.07,7622,50570
TWYN,swansea-north,BESS,20,1,#1,0,15.14,12235,80812
TWYN,swansea-north,BESS,20,35,#35,3,15.14,12235,80812
TWYN,swansea-north,BESS,20,197,#197,8,15.14,12235,80812
TWYN,swansea-north,BESS,20,253,#253,12,15.14,12235,80812
TWYN,swansea-north,BESS,20,1785,#1785,17,15.14,12235,80812
TWYN,swansea-north,BESS,20,9999,Last,18,15.14,12235,80812
Tir John,swansea-north,PV,20,1,#1,0,0.0,0,22257
Tir John,swansea-north,PV,20,35,#35,3,0.0,0,22257
Tir John,swansea-north,PV,20,197,#197,8,0.0,0,22257
Tir John,swansea-north,PV,20,253,#253,12,0.0,0,22257
Tir John,swansea-north,PV,20,1785,#1785,17,0.0,0,22257
Tir John,swansea-north,PV,20,9999,Last,18,0.0,0,22257
Tir John,swansea-north,Wind,20,1,#1,0,0.0,0,50570
Tir John,swansea-north,Wind,20,35,#35,3,0.0,0,50570
Tir John,swansea-north,Wind,20,197,#197,8,0.0,0,50570
Tir John,swansea-north,Wind,20,253,#253,12,0.0,0,50570
Tir John,swansea-north,Wind,20,1785,#1785,17,0.0,0,50570
Tir John,swansea-north,Wind,20,9999,Last,18,0.0,0,50570
Tir John,swansea-north,BESS,20,1,#1,0,0.0,0,80812
Tir John,swansea-north,BESS,20,35,#35,3,0.0,0,80812
Tir John,swansea-north,BESS,20,197,#197,8,0.0,0,80812
Tir John,swansea-north,BESS,20,253,#253,12,0.0,0,80812
Tir John,swansea-north,BESS,20,1785,#1785,17,0.0,0,80812
Tir John,swansea-north,BESS,20,9999,Last,18,0.0,0,80812
Trostre,swansea-north,PV,20,1,#1,0,0.0,0,22257
Trostre,swansea-north,PV,20,35,#35,3,0.0,0,22257
Trostre,swansea-north,PV,20,197,#197,8,0.0,0,22257
Trostre,swansea-north,PV,20,253,#253,12,0.0,0,22257
Trostre,swansea-north,PV,20,1785,#1785,17,0.0,0,22257
Trostre,swansea-north,PV,20,9999,Last,18,0.0,0,22257
Trostre,swansea-north,Wind,20,1,#1,0,0.0,0,50570
Trostre,swansea-north,Wind,20,35,#35,3,0.0,0,50570
Trostre,swansea-north,Wind,20,197,#197,8,0.0,0,50570
Trostre,swansea-north,Wind,20,253,#253,12,0.0,0,50570
Trostre,swansea-north,Wind,20,1785,#1785,17,0.0,0,50570
Trostre,swansea-north,Wind,20,9999,Last,18,0.0,0,50570
Trostre,swansea-north,BESS,20,1,#1,0,0.0,0,80812
Trostre,swansea-north,BESS,20,35,#35,3,0.0,0,80812
Trostre,swansea-north,BESS,20,197,#197,8,0.0,0,80812
Trostre,swansea-north,BESS,20,253,#253,12,0.0,0,80812
Trostre,swansea-north,BESS,20,1785,#1785,17,0.0,0,80812
Trostre,swansea-north,BESS,20,9999,Last,18,0.0,0,80812
WAUN,swansea-north,PV,20,1,#1,0,20.61,4587,22257
WAUN,swansea-north,PV,20,35,#35,3,20.61,4587,22257
WAUN,swansea-north,PV,20,197,#197,8,22.2,4941,22257
WAUN,swansea-north,PV,20,253,#253,12,22.2,4941,22257
WAUN,swansea-north,PV,20,1785,#1785,17,22.2,4941,22257
WAUN,swansea-north,PV,20,9999,Last,18,22.2,4941,22257
WAUN,swansea-north,Wind,20,1,#1,0,50.39,25480,50570
WAUN,swansea-north,Wind,20,35,#35,3,50.39,25480,50570
WAUN,swansea-north,Wind,20,197,#197,8,52.15,26373,50570
WAUN,swansea-north,Wind,20,253,#253,12,52.15,26373,50570
WAUN,swansea-north,Wind,20,1785,#1785,17,52.15,26373,50570
WAUN,swansea-north,Wind,20,9999,Last,18,52.15,26373,50570
WAUN,swansea-north,BESS,20,1,#1,0,50.6,40893,80812
WAUN,swansea-north,BESS,20,35,#35,3,50.6,40893,80812
WAUN,swansea-north,BESS,20,197,#197,8,53.32,43089,80812
WAUN,swansea-north,BESS,20,253,#253,12,53.32,43089,80812
WAUN,swansea-north,BESS,20,1785,#1785,17,53.32,43089,80812
WAUN,swansea-north,BESS,20,9999,Last,18,53.32,43089,80812
WESX,swansea-north,PV,20,1,#1,0,0.24,53,22257
WESX,swansea-north,PV,20,35,#35,3,0.24,53,22257
WESX,swansea-north,PV,20,197,#197,8,0.24,53,22257
WESX,swansea-north,PV,20,253,#253,12,0.26,59,22257
WESX,swansea-north,PV,20,1785,#1785,17,1.22,272,22257
WESX,swansea-north,PV,20,9999,Last,18,1.22,272,22257
WESX,swansea-north,Wind,20,1,#1,0,0.03,16,50570
WESX,swansea-north,Wind,20,35,#35,3,0.03,16,50570
WESX,swansea-north,Wind,20,197,#197,8,0.03,16,50570
WESX,swansea-north,Wind,20,253,#253,12,0.03,16,50570
WESX,swansea-north,Wind,20,1785,#1785,17,0.05,27,50570
WESX,swansea-north,Wind,20,9999,Last,18,0.05,27,50570
WESX,swansea-north,BESS,20,1,#1,0,3.73,3016,80812
WESX,swansea-north,BESS,20,35,#35,3,3.73,3016,80812
WESX,swansea-north,BESS,20,197,#197,8,3.73,3016,80812
WESX,swansea-north,BESS,20,253,#253,12,3.74,3022,80812
WESX,swansea-north,BESS,20,1785,#1785,17,4.09,3303,80812
WESX,swansea-north,BESS,20,9999,Last,18,4.09,3303,80812
WGWB,swansea-north,PV,20,1,#1,0,14.18,3155,22257
WGWB,swansea-north,PV,20,35,#35,3,14.18,3155,22257
WGWB,swansea-north,PV,20,197,#197,8,14.18,3155,22257
WGWB,swansea-north,PV,20,253,#253,12,14.18,3155,22257
WGWB,swansea-north,PV,20,1785,#1785,17,14.18,3155,22257
WGWB,swansea-north,PV,20,9999,Last,18,14.18,3155,22257
WGWB,swansea-north,Wind,20,1,#1,0,11.64,5884,50570
WGWB,swansea-north,Wind,20,35,#35,3,11.64,5884,50570
WGWB,swansea-north,Wind,20,197,#197,8,11.64,5884,50570
WGWB,swansea-north,Wind,20,253,#253,12,11.64,5884,50570
WGWB,swansea-north,Wind,20,1785,#1785,17,11.64,5884,50570
WGWB,swansea-north,Wind,20,9999,Last,18,11.64,5884,50570
WGWB,swansea-north,BESS,20,1,#1,0,27.19,21975,80812
WGWB,swansea-north,BESS,20,35,#35,3,27.19,21975,80812
WGWB,swansea-north,BESS,20,197,#197,8,27.19,21975,80812
WGWB,swansea-north,BESS,20,253,#253,12,27.19,21975,80812
WGWB,swansea-north,BESS,20,1785,#1785,17,27.19,21975,80812
WGWB,swansea-north,BESS,20,9999,Last,18,27.19,21975,80812
WHIT,swansea-north,PV,20,1,#1,0,28.01,6235,22257
WHIT,swansea-north,PV,20,35,#35,3,28.01,6235,22257
WHIT,swansea-north,PV,20,197,#197,8,28.01,6235,22257
WHIT,swansea-north,PV,20,253,#253,12,28.01,6235,22257
WHIT,swansea-north,PV,20,1785,#1785,17,28.01,6235,22257
WHIT,swansea-north,PV,20,9999,Last,18,28.01,6235,22257
WHIT,swansea-north,Wind,20,1,#1,0,28.97,14648,50570
WHIT,swansea-north,Wind,20,35,#35,3,28.97,14648,50570
WHIT,swansea-north,Wind,20,197,#197,8,28.97,14648,50570
WHIT,swansea-north,Wind,20,253,#253,12,28.97,14648,50570
WHIT,swansea-north,Wind,20,1785,#1785,17,28.97,14648,50570
WHIT,swansea-north,Wind,20,9999,Last,18,28.97,14648,50570
WHIT,swansea-north,BESS,20,1,#1,0,39.48,31901,80812
WHIT,swansea-north,BESS,20,35,#35,3,39.48,31901,80812
WHIT,swansea-north,BESS,20,197,#197,8,39.48,31901,80812
WHIT,swansea-north,BESS,20,253,#253,12,39.48,31901,80812
WHIT,swansea-north,BESS,20,1785,#1785,17,39.48,31901,80812
WHIT,swansea-north,BESS,20,9999,Last,18,39.48,31901,80812
WSTC,swansea-north,PV,20,1,#1,0,5.06,1126,22257
WSTC,swansea-north,PV,20,35,#35,3,6.64,1479,22257
WSTC,swansea-north,PV,20,197,#197,8,6.64,1479,22257
WSTC,swansea-north,PV,20,253,#253,12,13.3,2960,22257
WSTC,swansea-north,PV,20,1785,#1785,17,13.3,2960,22257
WSTC,swansea-north,PV,20,9999,Last,18,13.3,2960,22257
WSTC,swansea-north,Wind,20,1,#1,0,0.01,3,50570
WSTC,swansea-north,Wind,20,35,#35,3,0.09,44,50570
WSTC,swansea-north,Wind,20,197,#197,8,0.09,44,50570
WSTC,swansea-north,Wind,20,253,#253,12,0.39,195,50570
WSTC,swansea-north,Wind,20,1785,#1785,17,0.39,195,50570
WSTC,swansea-north,Wind,20,9999,Last,18,0.39,195,50570
WSTC,swansea-north,BESS,20,1,#1,0,2.9,2348,80812
WSTC,swansea-north,BESS,20,35,#35,3,3.77,3045,80812
WSTC,swansea-north,BESS,20,197,#197,8,3.77,3045,80812
WSTC,swansea-north,BESS,20,253,#253,12,4.97,4016,80812
WSTC,swansea-north,BESS,20,1785,#1785,17,4.97,4016,80812
WSTC,swansea-north,BESS,20,9999,Last,18,4.97,4016,80812
YNST,swansea-north,PV,20,1,#1,0,0.01,3,22257
YNST,swansea-north,PV,20,35,#35,3,0.01,3,22257
YNST,swansea-north,PV,20,197,#197,8,0.01,3,22257
YNST,swansea-north,PV,20,253,#253,12,0.01,3,22257
YNST,swansea-north,PV,20,1785,#1785,17,0.01,3,22257
YNST,swansea-north,PV,20,9999,Last,18,0.01,3,22257
YNST,swansea-north,Wind,20,1,#1,0,1.56,787,50570
YNST,swansea-north,Wind,20,35,#35,3,1.56,787,50570
YNST,swansea-north,Wind,20,197,#197,8,1.56,787,50570
YNST,swansea-north,Wind,20,253,#253,12,1.56,787,50570
YNST,swansea-north,Wind,20,1785,#1785,17,1.56,787,50570
YNST,swansea-north,Wind,20,9999,Last,18,1.56,787,50570
YNST,swansea-north,BESS,20,1,#1,0,1.83,1479,80812
YNST,swansea-north,BESS,20,35,#35,3,1.83,1479,80812
YNST,swansea-north,BESS,20,197,#197,8,1.83,1479,80812
YNST,swansea-north,BESS,20,253,#253,12,1.83,1479,80812
YNST,swansea-north,BESS,20,1785,#1785,17,1.83,1479,80812
YNST,swansea-north,BESS,20,9999,Last,18,1.83,1479,80812
YNYS,swansea-north,PV,20,1,#1,0,0.61,135,22257
YNYS,swansea-north,PV,20,35,#35,3,0.61,135,22257
YNYS,swansea-north,PV,20,197,#197,8,0.61,135,22257
YNYS,swansea-north,PV,20,253,#253,12,0.61,135,22257
YNYS,swansea-north,PV,20,1785,#1785,17,0.61,135,22257
YNYS,swansea-north,PV,20,9999,Last,18,0.61,135,22257
YNYS,swansea-north,Wind,20,1,#1,0,12.42,6280,50570
YNYS,swansea-north,Wind,20,35,#35,3,12.42,6280,50570
YNYS,swansea-north,Wind,20,197,#197,8,12.42,6280,50570
YNYS,swansea-north,Wind,20,253,#253,12,12.42,6280,50570
YNYS,swansea-north,Wind,20,1785,#1785,17,12.42,6280,50570
YNYS,swansea-north,Wind,20,9999,Last,18,12.42,6280,50570
YNYS,swansea-north,BESS,20,1,#1,0,5.28,4264,80812
YNYS,swansea-north,BESS,20,35,#35,3,5.28,4264,80812
YNYS,swansea-north,BESS,20,197,#197,8,5.28,4264,80812
YNYS,swansea-north,BESS,20,253,#253,12,5.28,4264,80812
YNYS,swansea-north,BESS,20,1785,#1785,17,5.28,4264,80812
YNYS,swansea-north,BESS,20,9999,Last,18,5.28,4264,80812
YSTF,swansea-north,PV,20,1,#1,0,3.19,711,22257
YSTF,swansea-north,PV,20,35,#35,3,3.19,711,22257
YSTF,swansea-north,PV,20,197,#197,8,3.19,711,22257
YSTF,swansea-north,PV,20,253,#253,12,3.53,787,22257
YSTF,swansea-north,PV,20,1785,#1785,17,3.53,787,22257
YSTF,swansea-north,PV,20,9999,Last,18,3.53,787,22257
YSTF,swansea-north,Wind,20,1,#1,0,7.55,3820,50570
YSTF,swansea-north,Wind,20,35,#35,3,7.55,3820,50570
YSTF,swansea-north,Wind,20,197,#197,8,7.55,3820,50570
YSTF,swansea-north,Wind,20,253,#253,12,8.02,4058,50570
YSTF,swansea-north,Wind,20,1785,#1785,17,8.02,4058,50570
YSTF,swansea-north,Wind,20,9999,Last,18,8.02,4058,50570
YSTF,swansea-north,BESS,20,1,#1,0,22.09,17850,80812
YSTF,swansea-north,BESS,20,35,#35,3,22.09,17850,80812
YSTF,swansea-north,BESS,20,197,#197,8,22.09,17850,80812
YSTF,swansea-north,BESS,20,253,#253,12,22.2,17940,80812
YSTF,swansea-north,BESS,20,1785,#1785,17,22.2,17940,80812
YSTF,swansea-north,BESS,20,9999,Last,18,22.2,17940,80812
Ystradgynlais,swansea-north,PV,20,1,#1,0,0.0,0,22257
Ystradgynlais,swansea-north,PV,20,35,#35,3,0.0,0,22257
Ystradgynlais,swansea-north,PV,20,197,#197,8,0.0,0,22257
Ystradgynlais,swansea-north,PV,20,253,#253,12,0.83,184,22257
Ystradgynlais,swansea-north,PV,20,1785,#1785,17,0.83,184,22257
Ystradgynlais,swansea-north,PV,20,9999,Last,18,0.83,184,22257
Ystradgynlais,swansea-north,Wind,20,1,#1,0,0.0,0,50570
Ystradgynlais,swansea-north,Wind,20,35,#35,3,0.0,0,50570
Ystradgynlais,swansea-north,Wind,20,197,#197,8,0.0,0,50570
Ystradgynlais,swansea-north,Wind,20,253,#253,12,0.04,21,50570
Ystradgynlais,swansea-north,Wind,20,1785,#1785,17,0.04,21,50570
Ystradgynlais,swansea-north,Wind,20,9999,Last,18,0.04,21,50570
Ystradgynlais,swansea-north,BESS,20,1,#1,0,0.0,0,80812
Ystradgynlais,swansea-north,BESS,20,35,#35,3,0.0,0,80812
Ystradgynlais,swansea-north,BESS,20,197,#197,8,0.0,0,80812
Ystradgynlais,swansea-north,BESS,20,253,#253,12,0.15,121,80812
Ystradgynlais,swansea-north,BESS,20,1785,#1785,17,0.15,121,80812
Ystradgynlais,swansea-north,BESS,20,9999,Last,18,0.15,121,80812
ABTY,upper-boat,PV,20,0,#0,0,6.51,1449,22257
ABTY,upper-boat,PV,20,83,#83,3,6.51,1449,22257
ABTY,upper-boat,PV,20,200,#200,7,6.51,1449,22257
ABTY,upper-boat,PV,20,1611,#1611,11,6.51,1449,22257
ABTY,upper-boat,PV,20,1808,#1808,15,37.26,8293,22257
ABTY,upper-boat,PV,20,9999,Last,16,37.26,8293,22257
ABTY,upper-boat,Wind,20,0,#0,0,1.4,707,50570
ABTY,upper-boat,Wind,20,83,#83,3,1.4,707,50570
ABTY,upper-boat,Wind,20,200,#200,7,1.4,707,50570
ABTY,upper-boat,Wind,20,1611,#1611,11,1.4,707,50570
ABTY,upper-boat,Wind,20,1808,#1808,15,35.39,17895,50570
ABTY,upper-boat,Wind,20,9999,Last,16,35.39,17895,50570
ABTY,upper-boat,BESS,20,0,#0,0,12.13,9806,80812
ABTY,upper-boat,BESS,20,83,#83,3,12.13,9806,80812
ABTY,upper-boat,BESS,20,200,#200,7,12.13,9806,80812
ABTY,upper-boat,BESS,20,1611,#1611,11,12.13,9806,80812
ABTY,upper-boat,BESS,20,1808,#1808,15,30.92,24986,80812
ABTY,upper-boat,BESS,20,9999,Last,16,30.92,24986,80812
BARG,upper-boat,PV,20,0,#0,0,0.26,59,22257
BARG,upper-boat,PV,20,83,#83,3,0.26,59,22257
BARG,upper-boat,PV,20,200,#200,7,0.26,59,22257
BARG,upper-boat,PV,20,1611,#1611,11,0.26,59,22257
BARG,upper-boat,PV,20,1808,#1808,15,13.67,3041,22257
BARG,upper-boat,PV,20,9999,Last,16,13.67,3041,22257
BARG,upper-boat,Wind,20,0,#0,0,0.0,0,50570
BARG,upper-boat,Wind,20,83,#83,3,0.0,0,50570
BARG,upper-boat,Wind,20,200,#200,7,0.0,0,50570
BARG,upper-boat,Wind,20,1611,#1611,11,0.0,0,50570
BARG,upper-boat,Wind,20,1808,#1808,15,12.34,6242,50570
BARG,upper-boat,Wind,20,9999,Last,16,12.34,6242,50570
BARG,upper-boat,BESS,20,0,#0,0,4.14,3347,80812
BARG,upper-boat,BESS,20,83,#83,3,4.14,3347,80812
BARG,upper-boat,BESS,20,200,#200,7,4.14,3347,80812
BARG,upper-boat,BESS,20,1611,#1611,11,4.14,3347,80812
BARG,upper-boat,BESS,20,1808,#1808,15,12.46,10067,80812
BARG,upper-boat,BESS,20,9999,Last,16,12.46,10067,80812
CAER,upper-boat,PV,20,0,#0,0,0.0,0,22257
CAER,upper-boat,PV,20,83,#83,3,0.0,0,22257
CAER,upper-boat,PV,20,200,#200,7,0.0,0,22257
CAER,upper-boat,PV,20,1611,#1611,11,0.0,0,22257
CAER,upper-boat,PV,20,1808,#1808,15,0.0,0,22257
CAER,upper-boat,PV,20,9999,Last,16,0.0,0,22257
CAER,upper-boat,Wind,20,0,#0,0,0.0,0,50570
CAER,upper-boat,Wind,20,83,#83,3,0.0,0,50570
CAER,upper-boat,Wind,20,200,#200,7,0.0,0,50570
CAER,upper-boat,Wind,20,1611,#1611,11,0.06,30,50570
CAER,upper-boat,Wind,20,1808,#1808,15,0.06,30,50570
CAER,upper-boat,Wind,20,9999,Last,16,0.06,30,50570
CAER,upper-boat,BESS,20,0,#0,0,0.05,44,80812
CAER,upper-boat,BESS,20,83,#83,3,0.06,45,80812
CAER,upper-boat,BESS,20,200,#200,7,0.06,45,80812
CAER,upper-boat,BESS,20,1611,#1611,11,0.06,49,80812
CAER,upper-boat,BESS,20,1808,#1808,15,0.06,49,80812
CAER,upper-boat,BESS,20,9999,Last,16,0.06,49,80812
CREI,upper-boat,PV,20,0,#0,0,0.0,0,22257
CREI,upper-boat,PV,20,83,#83,3,0.0,0,22257
CREI,upper-boat,PV,20,200,#200,7,0.0,0,22257
CREI,upper-boat,PV,20,1611,#1611,11,0.0,0,22257
CREI,upper-boat,PV,20,1808,#1808,15,0.0,0,22257
CREI,upper-boat,PV,20,9999,Last,16,0.0,0,22257
CREI,upper-boat,Wind,20,0,#0,0,0.0,0,50570
CREI,upper-boat,Wind,20,83,#83,3,0.0,0,50570
CREI,upper-boat,Wind,20,200,#200,7,0.0,0,50570
CREI,upper-boat,Wind,20,1611,#1611,11,0.06,30,50570
CREI,upper-boat,Wind,20,1808,#1808,15,0.06,30,50570
CREI,upper-boat,Wind,20,9999,Last,16,0.06,30,50570
CREI,upper-boat,BESS,20,0,#0,0,0.0,0,80812
CREI,upper-boat,BESS,20,83,#83,3,0.0,0,80812
CREI,upper-boat,BESS,20,200,#200,7,0.0,0,80812
CREI,upper-boat,BESS,20,1611,#1611,11,0.0,4,80812
CREI,upper-boat,BESS,20,1808,#1808,15,0.0,4,80812
CREI,upper-boat,BESS,20,9999,Last,16,0.0,4,80812
Dowlais,upper-boat,PV,20,0,#0,0,0.0,0,22257
Dowlais,upper-boat,PV,20,83,#83,3,0.0,0,22257
Dowlais,upper-boat,PV,20,200,#200,7,0.0,0,22257
Dowlais,upper-boat,PV,20,1611,#1611,11,0.0,0,22257
Dowlais,upper-boat,PV,20,1808,#1808,15,0.01,3,22257
Dowlais,upper-boat,PV,20,9999,Last,16,0.01,3,22257
Dowlais,upper-boat,Wind,20,0,#0,0,0.0,0,50570
Dowlais,upper-boat,Wind,20,83,#83,3,0.0,0,50570
Dowlais,upper-boat,Wind,20,200,#200,7,0.0,0,50570
Dowlais,upper-boat,Wind,20,1611,#1611,11,0.0,0,50570
Dowlais,upper-boat,Wind,20,1808,#1808,15,0.14,69,50570
Dowlais,upper-boat,Wind,20,9999,Last,16,0.14,69,50570
Dowlais,upper-boat,BESS,20,0,#0,0,0.0,0,80812
Dowlais,upper-boat,BESS,20,83,#83,3,0.0,0,80812
Dowlais,upper-boat,BESS,20,200,#200,7,0.0,0,80812
Dowlais,upper-boat,BESS,20,1611,#1611,11,0.0,0,80812
Dowlais,upper-boat,BESS,20,1808,#1808,15,0.21,168,80812
Dowlais,upper-boat,BESS,20,9999,Last,16,0.21,168,80812
ENER,upper-boat,PV,20,0,#0,0,0.0,0,22257
ENER,upper-boat,PV,20,83,#83,3,0.0,0,22257
ENER,upper-boat,PV,20,200,#200,7,0.0,0,22257
ENER,upper-boat,PV,20,1611,#1611,11,0.0,0,22257
ENER,upper-boat,PV,20,1808,#1808,15,0.0,0,22257
ENER,upper-boat,PV,20,9999,Last,16,0.0,0,22257
ENER,upper-boat,Wind,20,0,#0,0,0.0,0,50570
ENER,upper-boat,Wind,20,83,#83,3,0.0,0,50570
ENER,upper-boat,Wind,20,200,#200,7,0.0,0,50570
ENER,upper-boat,Wind,20,1611,#1611,11,0.06,30,50570
ENER,upper-boat,Wind,20,1808,#1808,15,0.06,30,50570
ENER,upper-boat,Wind,20,9999,Last,16,0.06,30,50570
ENER,upper-boat,BESS,20,0,#0,0,0.0,1,80812
ENER,upper-boat,BESS,20,83,#83,3,0.0,1,80812
ENER,upper-boat,BESS,20,200,#200,7,0.0,1,80812
ENER,upper-boat,BESS,20,1611,#1611,11,0.01,5,80812
ENER,upper-boat,BESS,20,1808,#1808,15,0.01,5,80812
ENER,upper-boat,BESS,20,9999,Last,16,0.01,5,80812
GASY,upper-boat,PV,20,0,#0,0,0.0,0,22257
GASY,upper-boat,PV,20,83,#83,3,0.0,0,22257
GASY,upper-boat,PV,20,200,#200,7,0.01,2,22257
GASY,upper-boat,PV,20,1611,#1611,11,0.01,2,22257
GASY,upper-boat,PV,20,1808,#1808,15,0.01,2,22257
GASY,upper-boat,PV,20,9999,Last,16,0.01,2,22257
GASY,upper-boat,Wind,20,0,#0,0,0.01,4,50570
GASY,upper-boat,Wind,20,83,#83,3,0.05,26,50570
GASY,upper-boat,Wind,20,200,#200,7,0.05,27,50570
GASY,upper-boat,Wind,20,1611,#1611,11,0.29,147,50570
GASY,upper-boat,Wind,20,1808,#1808,15,0.29,147,50570
GASY,upper-boat,Wind,20,9999,Last,16,0.29,147,50570
GASY,upper-boat,BESS,20,0,#0,0,6.35,5131,80812
GASY,upper-boat,BESS,20,83,#83,3,7.8,6305,80812
GASY,upper-boat,BESS,20,200,#200,7,8.93,7216,80812
GASY,upper-boat,BESS,20,1611,#1611,11,10.86,8779,80812
GASY,upper-boat,BESS,20,1808,#1808,15,10.86,8779,80812
GASY,upper-boat,BESS,20,9999,Last,16,10.86,8779,80812
IRON,upper-boat,PV,20,0,#0,0,0.02,4,22257
IRON,upper-boat,PV,20,83,#83,3,0.02,4,22257
IRON,upper-boat,PV,20,200,#200,7,0.02,4,22257
IRON,upper-boat,PV,20,1611,#1611,11,0.02,4,22257
IRON,upper-boat,PV,20,1808,#1808,15,0.02,4,22257
IRON,upper-boat,PV,20,9999,Last,16,0.02,4,22257
IRON,upper-boat,Wind,20,0,#0,0,0.02,8,50570
IRON,upper-boat,Wind,20,83,#83,3,0.02,8,50570
IRON,upper-boat,Wind,20,200,#200,7,0.02,8,50570
IRON,upper-boat,Wind,20,1611,#1611,11,0.08,38,50570
IRON,upper-boat,Wind,20,1808,#1808,15,0.08,38,50570
IRON,upper-boat,Wind,20,9999,Last,16,0.08,38,50570
IRON,upper-boat,BESS,20,0,#0,0,1.16,941,80812
IRON,upper-boat,BESS,20,83,#83,3,1.16,941,80812
IRON,upper-boat,BESS,20,200,#200,7,1.16,941,80812
IRON,upper-boat,BESS,20,1611,#1611,11,1.17,945,80812
IRON,upper-boat,BESS,20,1808,#1808,15,1.17,945,80812
IRON,upper-boat,BESS,20,9999,Last,16,1.17,945,80812
LADY,upper-boat,PV,20,0,#0,0,1.8,401,22257
LADY,upper-boat,PV,20,83,#83,3,2.3,511,22257
LADY,upper-boat,PV,20,200,#200,7,6.41,1426,22257
LADY,upper-boat,PV,20,1611,#1611,11,7.57,1684,22257
LADY,upper-boat,PV,20,1808,#1808,15,7.57,1684,22257
LADY,upper-boat,PV,20,9999,Last,16,7.57,1684,22257
LADY,upper-boat,Wind,20,0,#0,0,1.94,983,50570
LADY,upper-boat,Wind,20,83,#83,3,2.72,1376,50570
LADY,upper-boat,Wind,20,200,#200,7,3.1,1570,50570
LADY,upper-boat,Wind,20,1611,#1611,11,5.37,2718,50570
LADY,upper-boat,Wind,20,1808,#1808,15,5.37,2718,50570
LADY,upper-boat,Wind,20,9999,Last,16,5.37,2718,50570
LADY,upper-boat,BESS,20,0,#0,0,20.44,16521,80812
LADY,upper-boat,BESS,20,83,#83,3,23.97,19368,80812
LADY,upper-boat,BESS,20,200,#200,7,28.0,22629,80812
LADY,upper-boat,BESS,20,1611,#1611,11,32.81,26513,80812
LADY,upper-boat,BESS,20,1808,#1808,15,32.81,26513,80812
LADY,upper-boat,BESS,20,9999,Last,16,32.81,26513,80812
MASH,upper-boat,PV,20,0,#0,0,2.08,462,22257
MASH,upper-boat,PV,20,83,#83,3,2.75,613,22257
MASH,upper-boat,PV,20,200,#200,7,10.71,2383,22257
MASH,upper-boat,PV,20,1611,#1611,11,12.48,2777,22257
MASH,upper-boat,PV,20,1808,#1808,15,12.48,2777,22257
MASH,upper-boat,PV,20,9999,Last,16,12.48,2777,22257
MASH,upper-boat,Wind,20,0,#0,0,2.44,1236,50570
MASH,upper-boat,Wind,20,83,#83,3,3.67,1856,50570
MASH,upper-boat,Wind,20,200,#200,7,4.19,2121,50570
MASH,upper-boat,Wind,20,1611,#1611,11,7.38,3733,50570
MASH,upper-boat,Wind,20,1808,#1808,15,7.38,3733,50570
MASH,upper-boat,Wind,20,9999,Last,16,7.38,3733,50570
MASH,upper-boat,BESS,20,0,#0,0,27.47,22201,80812
MASH,upper-boat,BESS,20,83,#83,3,31.56,25502,80812
MASH,upper-boat,BESS,20,200,#200,7,35.33,28549,80812
MASH,upper-boat,BESS,20,1611,#1611,11,40.23,32513,80812
MASH,upper-boat,BESS,20,1808,#1808,15,40.23,32513,80812
MASH,upper-boat,BESS,20,9999,Last,16,40.23,32513,80812
MILL,upper-boat,PV,20,0,#0,0,16.78,3735,22257
MILL,upper-boat,PV,20,83,#83,3,16.78,3735,22257
MILL,upper-boat,PV,20,200,#200,7,16.78,3735,22257
MILL,upper-boat,PV,20,1611,#1611,11,16.79,3736,22257
MILL,upper-boat,PV,20,1808,#1808,15,16.79,3736,22257
MILL,upper-boat,PV,20,9999,Last,16,16.79,3736,22257
MILL,upper-boat,Wind,20,0,#0,0,20.44,10337,50570
MILL,upper-boat,Wind,20,83,#83,3,20.46,10345,50570
MILL,upper-boat,Wind,20,200,#200,7,20.46,10346,50570
MILL,upper-boat,Wind,20,1611,#1611,11,20.54,10388,50570
MILL,upper-boat,Wind,20,1808,#1808,15,20.54,10388,50570
MILL,upper-boat,Wind,20,9999,Last,16,20.54,10388,50570
MILL,upper-boat,BESS,20,0,#0,0,32.6,26348,80812
MILL,upper-boat,BESS,20,83,#83,3,32.6,26348,80812
MILL,upper-boat,BESS,20,200,#200,7,32.6,26348,80812
MILL,upper-boat,BESS,20,1611,#1611,11,32.62,26363,80812
MILL,upper-boat,BESS,20,1808,#1808,15,32.62,26363,80812
MILL,upper-boat,BESS,20,9999,Last,16,32.62,26363,80812
MORL,upper-boat,PV,20,0,#0,0,4.11,914,22257
MORL,upper-boat,PV,20,83,#83,3,4.11,914,22257
MORL,upper-boat,PV,20,200,#200,7,4.11,914,22257
MORL,upper-boat,PV,20,1611,#1611,11,4.11,914,22257
MORL,upper-boat,PV,20,1808,#1808,15,4.11,914,22257
MORL,upper-boat,PV,20,9999,Last,16,4.11,914,22257
MORL,upper-boat,Wind,20,0,#0,0,2.6,1313,50570
MORL,upper-boat,Wind,20,83,#83,3,2.6,1313,50570
MORL,upper-boat,Wind,20,200,#200,7,2.6,1313,50570
MORL,upper-boat,Wind,20,1611,#1611,11,2.65,1339,50570
MORL,upper-boat,Wind,20,1808,#1808,15,2.65,1339,50570
