From Bus Number,To Bus Number,Tertiary Bus Number,From Bus Name,To Bus Name,Tertiary Bus Name,Circuit ID,Node Number,Node Name,Sensitivity Factor MW
1154,2302,0,BB39W,BB47NW,,L1,23241,CARC91B,0.1659
1154,2302,0,BB39W,BB47NW,,L1,23252,CARC92A,0.1973
1154,2302,0,BB39W,BB47NW,,L1,23351,CARW91,0.1988
1154,2302,0,BB39W,BB47NW,,L1,23352,CARW92,0.1988
1154,2302,0,BB39W,BB47NW,,L1,23452,CARE92,0.1276
1154,2302,0,BB39W,BB47NW,,L1,23454,CARE94,0.1276
1154,2302,0,BB39W,BB47NW,,L1,23461,CARE91,0.1368
1154,2302,0,BB39W,BB47NW,,L1,23463,CARE93,0.1368
1154,2302,0,BB39W,BB47NW,,L1,23551,CARS91,0.1122
1154,2302,0,BB39W,BB47NW,,L1,23552,CARS92,0.1122
1154,2302,0,BB39W,BB47NW,,L1,23651,TROW91,0.1365
1154,2302,0,BB39W,BB47NW,,L1,23652,TROW92,0.1365
1154,2302,0,BB39W,BB47NW,,L1,26651,ROVE91,0.1214
1154,2302,0,BB39W,BB47NW,,L1,26652,ROVE92,0.1214
1154,2302,0,BB39W,BB47NW,,L1,27551,CARC91A,0.1661
1154,2302,0,BB39W,BB47NW,,L1,27562,CARC92B,0.1661
1154,2302,0,BB39W,BB47NW,,L1,95040,ABTH8A,0.0219
1154,2302,0,BB39W,BB47NW,,L1,500000,ROVE1_MAIN1,0.1217
1154,2302,0,BB39W,BB47NW,,L1,500001,ROVE1_MAIN2,0.1217
1154,2302,0,BB39W,BB47NW,,L1,500002,ROVE1_105,0.1217
1154,2302,0,BB39W,BB47NW,,L1,500003,ROVE1_113,0.1217
1154,2302,0,BB39W,BB47NW,,L1,500004,ROVE1_205,0.1217
1154,2302,0,BB39W,BB47NW,,L1,500005,ROVE1_213,0.1217
1154,2302,0,BB39W,BB47NW,,L1,500103,ROVE5_1T0,0.1214
1154,2302,0,BB39W,BB47NW,,L1,500107,ROVE5_2T0,0.1214
