Power Units_Bus Number,MW_2255,MVAr_2255,MW_3732,MVAr_3732,MW_3762,MVAr_3762,MW_3771,MVAr_3771,MW_3772,MVAr_3772,MW_3780,MVAr_3780,MW_3789,MVAr_3789,MW_3792,MVAr_3792,MW_517100,MVAr_517100,MW_517102,MVAr_517102,MW_547400,MVAr_547400,MW_549000,MVAr_549000,MW_583313,MVAr_583313,MW_583314,MVAr_583314
2024-12-26 12:30:00,5.60,0.00,6.10,-0.61,12.20,0.00,2.98,-0.54,2.98,-0.54,7.45,0.00,5.95,0.00,3.52,0.00,-25.57,-19.60,-25.57,-19.60,4.56,2.29,25.05,-2.48,9.97,0.41,9.97,0.41
2024-12-26 13:00:00,5.74,0.00,6.13,-0.60,12.20,0.00,2.98,-0.54,2.98,-0.54,7.44,0.00,5.92,0.00,3.57,0.00,-25.98,-20.01,-25.98,-20.01,4.56,2.47,26.39,-2.46,9.97,0.42,9.97,0.42
2024-12-26 13:30:00,5.60,0.00,6.16,-0.61,11.84,0.00,2.94,-0.54,2.94,-0.54,7.38,0.00,5.76,0.00,3.59,0.00,-24.31,-19.48,-24.31,-19.48,3.01,2.26,26.69,-2.23,10.00,0.40,10.00,0.40
2024-12-26 14:00:00,5.54,0.00,6.23,-0.61,11.59,0.00,2.78,-0.58,2.78,-0.58,7.27,0.00,5.74,0.00,3.60,0.00,-25.96,-19.72,-25.96,-19.72,4.77,2.34,25.82,0.00,10.01,0.41,10.01,0.41
2024-12-26 14:30:00,5.62,0.00,6.05,-0.60,11.35,0.00,2.74,-0.54,2.74,-0.54,7.04,0.00,5.84,0.00,3.51,0.00,-24.73,-18.87,-24.73,-18.87,3.68,2.34,25.67,-2.60,9.99,0.42,9.99,0.42
2024-12-26 15:00:00,5.65,0.00,5.94,-0.60,11.52,0.00,2.65,-0.54,2.65,-0.54,7.11,0.00,6.00,0.00,3.43,0.00,-25.77,-18.00,-25.77,-18.00,4.72,2.34,25.35,-2.76,10.00,0.48,10.00,0.48
2024-12-26 15:30:00,5.64,0.00,6.04,-0.61,11.93,0.00,2.70,-0.56,2.70,-0.56,7.11,0.00,5.97,0.00,3.37,0.00,-22.81,-16.75,-22.81,-16.75,2.84,0.68,25.63,-2.78,10.01,0.56,10.01,0.56
2024-12-26 16:00:00,5.72,0.00,6.04,-0.61,11.92,0.00,2.74,-0.54,2.74,-0.54,7.15,0.00,6.13,0.00,3.39,0.00,-24.22,-17.46,-24.22,-17.46,4.17,1.36,26.41,0.00,10.01,0.57,10.01,0.57
2024-12-26 16:30:00,5.93,0.00,6.20,-0.66,12.10,0.00,2.84,-0.55,2.84,-0.55,7.36,0.00,6.41,0.00,3.56,0.00,-22.62,-16.80,-22.62,-16.80,3.36,1.36,26.80,-2.62,10.53,0.79,10.53,0.79
2024-12-26 17:00:00,6.11,0.00,6.36,-0.66,12.38,0.00,2.97,-0.55,2.97,-0.55,7.75,0.00,6.68,0.00,3.73,0.00,-22.36,-17.38,-22.36,-17.38,3.64,1.43,27.52,-2.86,10.58,0.76,10.58,0.76
2024-12-26 17:30:00,6.09,0.00,6.36,-0.66,12.19,0.00,3.04,-0.53,3.04,-0.53,7.90,0.00,6.85,0.00,3.80,0.00,-29.39,-16.24,-29.39,-16.24,10.40,-1.26,28.14,-3.08,10.56,0.74,10.56,0.74
2024-12-26 18:00:00,6.02,0.00,6.32,-0.68,12.29,0.00,3.06,-0.55,3.06,-0.55,7.91,0.00,6.75,0.00,3.87,0.00,-31.37,-16.31,-31.37,-16.31,12.41,-1.34,33.97,1.80,10.56,0.75,10.56,0.75
2024-12-26 18:30:00,5.93,0.00,6.20,-0.68,12.15,0.00,3.02,-0.53,3.02,-0.53,7.82,0.00,6.52,0.00,3.78,0.00,-31.32,-16.15,-31.32,-16.15,12.31,-1.34,28.13,-3.04,10.57,0.76,10.57,0.76
2024-12-26 19:00:00,5.81,0.00,6.04,-0.71,11.72,0.00,2.90,-0.56,2.90,-0.56,7.56,0.00,6.33,0.00,3.68,0.00,-29.69,-16.36,-29.69,-16.36,12.74,0.27,27.59,-3.09,10.56,0.72,10.56,0.72
2024-12-26 19:30:00,5.63,0.00,5.92,-0.74,11.02,0.00,2.82,-0.56,2.82,-0.56,7.19,0.00,6.18,0.00,3.58,0.00,-27.75,-15.76,-27.75,-15.76,12.74,0.92,26.78,-3.20,10.57,0.68,10.57,0.68
2024-12-26 20:00:00,5.61,0.00,5.88,-0.70,10.58,0.00,2.80,-0.58,2.80,-0.58,7.02,0.00,6.16,0.00,3.50,0.00,-18.19,-17.24,-18.19,-17.24,5.73,2.19,25.86,-3.43,10.35,0.53,10.35,0.53
2024-12-26 20:30:00,5.48,0.00,5.76,-0.74,10.27,0.00,2.62,-0.58,2.62,-0.58,6.71,0.00,5.88,0.00,3.40,0.00,-18.07,-17.27,-18.07,-17.27,5.73,2.09,25.18,-3.61,10.02,0.38,10.02,0.38
2024-12-26 21:00:00,5.34,0.00,5.64,-0.76,9.71,0.00,2.53,-0.60,2.53,-0.60,6.55,0.00,5.78,0.00,3.29,0.00,-18.62,-17.51,-18.62,-17.51,6.04,2.16,24.24,-5.24,10.03,0.38,10.03,0.38
2024-12-26 21:30:00,5.22,0.00,5.50,-0.76,9.44,0.00,2.45,-0.60,2.45,-0.60,6.30,0.00,5.44,0.00,3.15,0.00,-19.72,-17.89,-19.72,-17.89,4.95,1.96,23.20,-3.87,10.02,0.42,10.02,0.42
2024-12-26 22:00:00,5.11,0.00,5.37,-0.76,9.42,0.00,2.11,-0.60,2.11,-0.60,6.03,0.00,5.25,0.00,3.09,0.00,-23.64,-18.37,-23.64,-18.37,7.49,1.96,22.49,-4.14,10.01,0.43,10.01,0.43
2024-12-26 22:30:00,4.96,0.00,5.12,-0.77,9.11,0.00,1.93,-0.55,1.93,-0.55,5.79,0.00,4.98,0.00,3.00,0.00,-25.14,-18.49,-25.14,-18.49,7.34,1.73,21.55,-4.13,10.03,0.45,10.03,0.45
2024-12-26 23:00:00,4.75,0.00,4.90,-0.77,8.52,0.00,1.77,-0.54,1.77,-0.54,5.39,0.00,4.65,0.00,2.87,0.00,-28.19,-18.13,-28.19,-18.13,9.13,1.47,20.54,-4.06,10.01,0.49,10.01,0.49
2024-12-26 23:30:00,4.69,0.00,4.71,-0.80,8.11,0.00,1.65,-0.54,1.65,-0.54,5.00,0.00,4.60,0.00,2.71,0.00,-27.79,-20.19,-27.79,-20.19,7.57,2.69,19.46,-5.60,10.01,0.58,10.01,0.58
2024-12-27 00:00:00,4.76,0.00,4.51,-0.76,7.81,0.00,1.58,-0.56,1.58,-0.56,4.71,0.00,4.45,0.00,2.63,0.00,-29.68,-20.92,-29.68,-20.92,8.49,2.66,18.36,-4.31,10.03,1.00,10.03,1.00
2024-12-27 00:30:00,5.03,0.00,4.51,-0.78,7.70,0.00,1.56,-0.58,1.56,-0.58,4.55,0.00,4.41,0.00,2.69,0.00,-29.13,-21.67,-29.13,-21.67,8.32,3.20,17.67,-2.02,10.01,0.39,10.01,0.39
2024-12-27 01:00:00,4.92,0.00,4.47,-0.78,7.31,0.00,1.56,-0.60,1.56,-0.60,4.68,0.00,4.31,0.00,2.82,0.00,-29.60,-22.12,-29.60,-22.12,8.38,3.49,8.31,-4.80,10.04,0.38,10.04,0.38
2024-12-27 01:30:00,4.85,0.00,4.38,-0.77,7.13,0.00,1.53,-0.60,1.53,-0.60,4.57,0.00,4.21,0.00,2.81,0.00,-31.08,-22.39,-31.08,-22.39,8.20,3.34,17.36,0.00,10.01,0.40,10.01,0.40
2024-12-27 02:00:00,4.80,0.00,4.30,-0.76,7.06,0.00,1.48,-0.60,1.48,-0.60,4.29,0.00,4.04,0.00,2.74,0.00,-31.63,-22.30,-31.63,-22.30,8.50,3.11,17.01,-5.00,10.03,0.42,10.03,0.42
2024-12-27 02:30:00,4.80,0.00,4.25,-0.77,6.85,0.00,1.42,-0.59,1.42,-0.59,4.20,0.00,3.98,0.00,2.68,0.00,-32.50,-22.19,-32.50,-22.19,9.20,3.03,16.46,-4.96,10.05,0.42,10.05,0.42
2024-12-27 03:00:00,4.74,0.00,4.17,-0.77,6.72,0.00,1.34,-0.58,1.34,-0.58,4.03,0.00,3.91,0.00,2.62,0.00,-33.83,-22.29,-33.83,-22.29,10.38,3.03,15.99,-2.76,10.03,0.43,10.03,0.43
2024-12-27 03:30:00,4.73,0.00,4.11,-0.77,6.75,0.00,1.28,-0.58,1.28,-0.58,3.98,0.00,3.81,0.00,2.50,0.00,-32.37,-21.84,-32.37,-21.84,8.93,2.87,15.57,-2.51,10.05,0.44,10.05,0.44
2024-12-27 04:00:00,4.73,0.00,4.03,-0.77,6.67,0.00,1.26,-0.58,1.26,-0.58,3.89,0.00,3.76,0.00,2.39,0.00,-34.38,-21.96,-34.38,-21.96,10.81,2.87,16.92,0.00,10.01,0.45,10.01,0.45
2024-12-27 04:30:00,4.64,0.00,3.98,-0.79,6.50,0.00,1.22,-0.56,1.22,-0.56,3.80,0.00,3.74,0.00,2.31,0.00,-32.01,-22.79,-32.01,-22.79,8.22,3.46,15.05,-5.17,10.04,0.40,10.04,0.40
2024-12-27 05:00:00,4.71,0.00,4.06,-0.78,6.41,0.00,1.16,-0.56,1.16,-0.56,3.80,0.00,3.74,0.00,2.31,0.00,-34.02,-22.75,-34.02,-22.75,10.13,3.40,14.71,0.00,10.02,0.41,10.02,0.41
2024-12-27 05:30:00,4.49,0.00,4.12,-0.78,6.40,0.00,1.14,-0.54,1.14,-0.54,3.79,0.00,3.82,0.00,2.24,0.00,-32.96,-23.19,-32.96,-23.19,9.13,3.65,0.00,0.00,10.04,0.36,10.04,0.36
2024-12-27 06:00:00,4.54,0.00,4.23,-0.79,6.63,0.00,1.17,-0.54,1.17,-0.54,3.85,0.00,3.89,0.00,2.22,0.00,-33.86,-23.31,-33.86,-23.31,10.32,3.71,7.60,-2.57,10.03,0.36,10.03,0.36
2024-12-27 06:30:00,4.79,0.00,4.46,-0.82,7.07,0.00,1.28,-0.54,1.28,-0.54,4.10,0.00,4.42,0.00,2.32,0.00,-31.83,-21.98,-31.83,-21.98,8.38,2.63,15.14,-2.65,10.04,0.44,10.04,0.44
2024-12-27 07:00:00,5.03,0.00,4.62,-0.78,7.54,0.00,1.35,-0.54,1.35,-0.54,4.36,0.00,4.69,0.00,2.40,0.00,-32.26,-21.71,-32.26,-21.71,8.99,2.48,16.11,-2.47,10.03,0.46,10.03,0.46
2024-12-27 07:30:00,5.17,0.00,4.97,-0.76,7.99,0.00,1.48,-0.51,1.48,-0.51,4.72,0.00,5.09,0.00,2.52,0.00,-30.62,-21.47,-30.62,-21.47,7.73,2.19,17.03,-2.38,10.06,0.44,10.06,0.44
2024-12-27 08:00:00,5.54,0.00,5.38,-0.74,8.69,0.00,1.54,-0.51,1.54,-0.51,5.02,0.00,5.24,0.00,2.59,0.00,-28.68,-21.96,-28.68,-21.96,6.51,2.68,18.20,-2.26,10.06,0.40,10.06,0.40
2024-12-27 08:30:00,6.06,0.00,5.80,-0.68,9.56,0.00,1.68,-0.50,1.68,-0.50,5.50,0.00,5.26,0.00,2.65,0.00,-27.34,-21.61,-27.34,-21.61,6.02,2.76,19.54,0.00,10.04,0.39,10.04,0.39
2024-12-27 09:00:00,6.19,0.00,6.24,-0.61,10.55,0.00,1.83,-0.48,1.83,-0.48,6.05,0.00,5.92,0.00,2.84,0.00,-26.89,-20.23,-26.89,-20.23,5.76,2.56,21.26,-4.19,10.03,0.42,10.03,0.42
2024-12-27 09:30:00,6.48,0.00,6.82,-0.57,11.47,0.00,1.98,-0.50,1.98,-0.50,6.40,0.00,6.11,0.00,3.02,0.00,-25.58,-19.49,-25.58,-19.49,5.05,2.22,23.03,-3.60,10.03,0.44,10.03,0.44
2024-12-27 10:00:00,6.54,0.00,7.03,-0.57,12.34,0.00,2.18,-0.49,2.18,-0.49,6.83,0.00,6.21,0.00,3.08,0.00,-22.83,-19.37,-22.83,-19.37,3.16,2.42,24.93,-1.48,10.08,0.43,10.08,0.43
2024-12-27 10:30:00,6.52,0.00,7.27,-0.49,13.22,0.00,2.25,-0.49,2.25,-0.49,7.04,0.00,6.28,0.00,3.17,0.00,-24.15,-19.31,-24.15,-19.31,4.50,2.60,26.20,-1.34,10.04,0.43,10.04,0.43
2024-12-27 11:00:00,6.44,0.00,7.37,-0.53,13.36,0.00,2.32,-0.50,2.32,-0.50,7.29,0.00,6.36,0.00,3.17,0.00,-22.93,-19.02,-22.93,-19.02,2.78,2.60,27.26,-2.57,10.08,0.42,10.08,0.42
2024-12-27 11:30:00,6.38,0.00,7.53,-0.50,13.60,0.00,2.40,-0.49,2.40,-0.49,7.43,0.00,6.38,0.00,3.34,0.00,-23.66,-19.46,-23.66,-19.46,3.70,2.54,27.46,-2.62,10.11,0.42,10.11,0.42
2024-12-27 12:00:00,6.25,0.00,7.55,-0.50,13.82,0.00,2.48,-0.50,2.48,-0.50,7.53,0.00,6.59,0.00,3.28,0.00,-22.53,-19.00,-22.53,-19.00,3.19,1.41,27.86,-1.00,10.07,0.42,10.07,0.42
2024-12-27 12:30:00,6.59,0.00,7.55,-0.53,14.33,0.00,2.57,-0.48,2.57,-0.48,7.67,0.00,6.59,0.00,3.34,0.00,-21.46,-18.92,-21.46,-18.92,2.17,1.35,28.38,-2.12,10.09,0.42,10.09,0.42
2024-12-27 13:00:00,6.54,0.00,7.64,-0.49,14.31,0.00,2.64,-0.48,2.64,-0.48,7.80,0.00,6.84,0.00,3.36,0.00,-21.94,-18.65,-21.94,-18.65,2.85,1.87,29.09,-2.13,10.09,0.73,10.09,0.73
2024-12-27 13:30:00,6.63,0.00,7.65,-0.50,14.47,0.00,2.62,-0.50,2.62,-0.50,7.72,0.00,6.89,0.00,3.36,0.00,-22.16,-18.18,-22.16,-18.18,2.99,1.36,29.45,-2.19,10.11,1.27,10.11,1.27
2024-12-27 14:00:00,6.51,0.00,7.62,-0.50,14.08,0.00,2.54,-0.51,2.54,-0.51,7.68,0.00,6.54,0.00,3.42,0.00,-21.21,-18.12,-21.21,-18.12,2.04,1.36,29.69,0.00,10.11,1.28,10.11,1.28
2024-12-27 14:30:00,6.55,0.00,7.51,-0.50,14.08,0.00,2.48,-0.50,2.48,-0.50,7.60,0.00,6.53,0.00,3.38,0.00,-19.47,-18.23,-19.47,-18.23,0.89,1.45,29.15,-2.56,10.11,1.29,10.11,1.29
2024-12-27 15:00:00,6.63,0.00,7.48,-0.51,14.20,0.00,2.56,-0.51,2.56,-0.51,7.47,0.00,6.52,0.00,3.50,0.00,-30.16,-17.03,-30.16,-17.03,11.56,-0.57,29.28,-2.41,10.10,1.29,10.10,1.29
2024-12-27 15:30:00,6.63,0.00,7.43,-0.51,14.26,0.00,2.56,-0.50,2.56,-0.50,7.47,0.00,6.62,0.00,3.40,0.00,-31.55,-16.65,-31.55,-16.65,13.42,-1.34,29.76,-2.31,10.08,1.28,10.08,1.28
2024-12-27 16:00:00,6.63,0.00,7.33,-0.55,14.03,0.00,2.56,-0.51,2.56,-0.51,7.58,0.00,6.74,0.00,3.44,0.00,-32.13,-17.17,-32.13,-17.17,13.47,-1.34,29.80,-2.31,10.07,1.28,10.07,1.28
2024-12-27 16:30:00,6.83,0.00,7.45,-0.57,14.12,0.00,2.72,-0.50,2.72,-0.50,7.87,0.00,6.97,0.00,3.52,0.00,-29.46,-17.33,-29.46,-17.33,11.30,-0.18,29.66,-2.42,10.09,1.26,10.09,1.26
2024-12-27 17:00:00,7.08,0.00,7.53,-0.59,14.64,0.00,2.90,-0.52,2.90,-0.52,8.29,0.00,7.36,0.00,3.76,0.00,-29.57,-17.94,-29.57,-17.94,11.64,1.36,30.55,-2.80,10.11,1.23,10.11,1.23
2024-12-27 17:30:00,6.88,0.00,7.37,-0.59,15.14,0.00,3.02,-0.52,3.02,-0.52,8.54,0.00,7.61,0.00,3.96,0.00,-27.60,-18.17,-27.60,-18.17,9.62,1.36,31.62,-2.74,10.11,1.22,10.11,1.22
2024-12-27 18:00:00,7.00,0.00,7.15,-0.63,15.05,0.00,3.06,-0.52,3.06,-0.52,8.58,0.00,7.60,0.00,4.11,0.00,-27.22,-18.91,-27.22,-18.91,9.75,1.74,32.09,-2.77,10.13,1.20,10.13,1.20
2024-12-27 18:30:00,6.72,0.00,7.07,-0.65,14.19,0.00,3.06,-0.52,3.06,-0.52,8.50,0.00,7.37,0.00,4.06,0.00,-27.42,-19.04,-27.42,-19.04,9.17,1.74,31.98,-2.73,10.13,0.59,10.13,0.59
2024-12-27 19:00:00,6.64,0.00,6.93,-0.67,13.85,0.00,2.98,-0.52,2.98,-0.52,8.31,0.00,7.32,0.00,3.98,0.00,-30.01,-19.05,-30.01,-19.05,11.10,1.67,30.94,-2.98,10.13,0.44,10.13,0.44
2024-12-27 19:30:00,6.36,0.00,6.77,-0.68,13.83,0.00,2.88,-0.56,2.88,-0.56,7.99,0.00,7.12,0.00,3.92,0.00,-29.58,-18.89,-29.58,-18.89,10.50,1.57,30.45,-3.07,10.13,0.46,10.13,0.46
2024-12-27 20:00:00,6.12,0.00,6.62,-0.66,13.08,0.00,2.72,-0.55,2.72,-0.55,7.52,0.00,7.01,0.00,3.69,0.00,-22.49,-20.18,-22.49,-20.18,3.37,2.32,29.86,-3.21,10.12,0.42,10.12,0.42
2024-12-27 20:30:00,5.94,0.00,6.41,-0.69,12.68,0.00,2.60,-0.52,2.60,-0.52,7.35,0.00,6.73,0.00,3.61,0.00,-22.72,-20.07,-22.72,-20.07,3.22,2.33,28.47,-3.51,10.13,0.76,10.13,0.76
2024-12-27 21:00:00,5.83,0.00,6.20,-0.69,11.48,0.00,2.49,-0.52,2.49,-0.52,6.99,0.00,6.58,0.00,3.51,0.00,-25.07,-20.52,-25.07,-20.52,4.33,2.20,27.51,-3.80,10.11,0.50,10.11,0.50
2024-12-27 21:30:00,5.82,0.00,6.09,-0.71,10.42,0.00,2.37,-0.54,2.37,-0.54,6.66,0.00,6.26,0.00,3.38,0.00,-25.04,-20.28,-25.04,-20.28,4.03,2.14,25.81,-4.00,10.08,0.52,10.08,0.52
2024-12-27 22:00:00,5.65,0.00,5.79,-0.78,9.99,0.00,2.19,-0.56,2.19,-0.56,6.33,0.00,6.02,0.00,3.25,0.00,-26.50,-19.99,-26.50,-19.99,5.41,1.85,24.26,-2.03,10.13,0.52,10.13,0.52
2024-12-27 22:30:00,5.25,0.00,5.52,-0.78,9.37,0.00,2.01,-0.56,2.01,-0.56,5.96,0.00,5.75,0.00,3.15,0.00,-27.35,-20.06,-27.35,-20.06,5.41,1.77,22.98,-4.38,10.10,1.04,10.10,1.04
2024-12-27 23:00:00,4.95,0.00,5.24,-0.76,8.91,0.00,1.84,-0.57,1.84,-0.57,5.58,0.00,5.46,0.00,3.00,0.00,-28.75,-20.60,-28.75,-20.60,6.96,2.15,21.69,0.70,10.10,1.06,10.10,1.06
2024-12-27 23:30:00,4.74,0.00,4.95,-0.74,8.50,0.00,1.68,-0.56,1.68,-0.56,5.10,0.00,5.12,0.00,2.73,0.00,-28.97,-21.63,-28.97,-21.63,6.15,2.72,20.46,-6.67,10.11,0.56,10.11,0.56
2024-12-28 00:00:00,4.66,0.00,4.69,-0.76,8.08,0.00,1.60,-0.55,1.60,-0.55,4.77,0.00,4.87,0.00,2.64,0.00,-29.47,-22.24,-29.47,-22.24,6.65,3.12,19.06,0.00,10.12,1.20,10.12,1.20
2024-12-28 00:30:00,4.55,0.00,4.69,-0.79,7.78,0.00,1.60,-0.56,1.60,-0.56,4.63,0.00,4.78,0.00,2.70,0.00,-29.87,-22.12,-29.87,-22.12,7.22,2.95,18.22,0.00,10.12,1.22,10.12,1.22
2024-12-28 01:00:00,4.56,0.00,4.67,-0.82,7.65,0.00,1.63,-0.57,1.63,-0.57,4.78,0.00,4.71,0.00,2.78,0.00,-30.87,-22.55,-30.87,-22.55,7.97,3.19,18.27,0.00,10.13,1.19,10.13,1.19
2024-12-28 01:30:00,4.49,0.00,4.55,-0.84,7.34,0.00,1.54,-0.57,1.54,-0.57,4.56,0.00,4.55,0.00,2.81,0.00,-31.20,-22.37,-31.20,-22.37,8.29,3.19,7.92,0.00,10.13,1.20,10.13,1.20
2024-12-28 02:00:00,4.39,0.00,4.51,-0.83,7.18,0.00,1.51,-0.57,1.51,-0.57,4.30,0.00,4.42,0.00,2.79,0.00,-32.28,-21.87,-32.28,-21.87,9.28,2.92,17.25,0.00,10.11,1.23,10.11,1.23
2024-12-28 02:30:00,4.40,0.00,4.41,-0.83,6.97,0.00,1.42,-0.57,1.42,-0.57,4.27,0.00,4.30,0.00,2.68,0.00,-31.43,-20.78,-31.43,-20.78,7.61,2.85,16.85,0.00,10.13,1.23,10.13,1.23
2024-12-28 03:00:00,4.35,0.00,4.27,-0.83,6.89,0.00,1.36,-0.57,1.36,-0.57,4.12,0.00,4.20,0.00,2.71,0.00,-33.98,-20.87,-33.98,-20.87,10.08,2.85,16.37,0.00,10.09,1.26,10.09,1.26
2024-12-28 03:30:00,4.32,0.00,4.22,-0.84,6.61,0.00,1.30,-0.57,1.30,-0.57,3.98,0.00,4.12,0.00,2.57,0.00,-33.37,-20.54,-33.37,-20.54,9.38,2.46,15.98,0.00,10.12,1.28,10.12,1.28
2024-12-28 04:00:00,4.29,0.00,4.17,-0.84,6.55,0.00,1.30,-0.57,1.30,-0.57,3.91,0.00,3.93,0.00,2.48,0.00,-33.47,-20.53,-33.47,-20.53,9.91,2.51,15.45,-2.63,10.10,1.28,10.10,1.28
2024-12-28 04:30:00,4.23,0.00,4.14,-0.84,6.49,0.00,1.25,-0.57,1.25,-0.57,3.81,0.00,3.87,0.00,2.42,0.00,-32.64,-20.39,-32.64,-20.39,9.11,2.51,0.00,0.00,10.10,1.28,10.10,1.28
2024-12-28 05:00:00,4.23,0.00,4.17,-0.84,6.37,0.00,1.20,-0.57,1.20,-0.57,3.84,0.00,3.87,0.00,2.29,0.00,-33.64,-21.11,-33.64,-21.11,9.87,2.40,15.00,0.00,10.11,1.29,10.11,1.29
2024-12-28 05:30:00,4.23,0.00,4.20,-0.84,6.38,0.00,1.16,-0.57,1.16,-0.57,3.81,0.00,4.02,0.00,2.22,0.00,-33.38,-21.25,-33.38,-21.25,9.53,2.47,14.64,0.00,10.12,1.26,10.12,1.26
2024-12-28 06:00:00,4.30,0.00,4.27,-0.82,6.55,0.00,1.14,-0.54,1.14,-0.54,3.81,0.00,4.09,0.00,2.20,0.00,-33.95,-20.64,-33.95,-20.64,9.97,2.47,7.86,0.00,10.09,1.28,10.09,1.28
2024-12-28 06:30:00,4.36,0.00,4.43,-0.80,6.81,0.00,1.21,-0.56,1.21,-0.56,4.05,0.00,4.22,0.00,2.21,0.00,-34.22,-20.76,-34.22,-20.76,9.62,2.77,15.10,0.00,10.09,1.23,10.09,1.23
2024-12-28 07:00:00,4.39,0.00,4.49,-0.80,7.13,0.00,1.24,-0.54,1.24,-0.54,4.23,0.00,4.33,0.00,2.21,0.00,-35.11,-20.61,-35.11,-20.61,9.62,2.94,15.54,0.00,10.10,1.22,10.10,1.22
2024-12-28 07:30:00,4.80,0.00,4.78,-0.76,7.52,0.00,1.33,-0.52,1.33,-0.52,4.56,0.00,4.58,0.00,2.37,0.00,-33.19,-20.84,-33.19,-20.84,8.06,3.25,16.06,0.00,10.08,0.87,10.08,0.87
2024-12-28 08:00:00,5.18,0.00,5.00,-0.73,8.02,0.00,1.46,-0.53,1.46,-0.53,4.88,0.00,4.79,0.00,2.45,0.00,-29.34,-19.29,-29.34,-19.29,8.66,2.97,17.01,-2.37,10.06,0.40,10.06,0.40
2024-12-28 08:30:00,5.58,0.00,5.30,-0.68,8.79,0.00,1.60,-0.52,1.60,-0.52,5.28,0.00,4.98,0.00,2.62,0.00,-21.00,-16.66,-21.00,-16.66,8.88,2.97,18.17,-2.49,10.03,0.34,10.03,0.34
2024-12-28 09:00:00,5.74,0.00,5.75,-0.65,9.76,0.00,1.82,-0.54,1.82,-0.54,5.86,0.00,5.30,0.00,2.86,0.00,-18.78,-16.51,-18.78,-16.51,6.32,2.97,19.72,-4.55,10.08,0.33,10.08,0.33
2024-12-28 09:30:00,6.05,0.00,6.33,-0.62,10.66,0.00,1.98,-0.52,1.98,-0.52,6.46,0.00,5.61,0.00,3.00,0.00,-22.68,-17.26,-22.68,-17.26,5.92,2.74,21.80,-3.74,10.01,0.39,10.01,0.39
2024-12-28 10:00:00,6.20,0.00,6.67,-0.62,12.15,0.00,2.08,-0.52,2.08,-0.52,6.81,0.00,5.81,0.00,3.10,0.00,-20.00,-17.60,-20.00,-17.60,3.92,2.74,23.66,-3.20,10.06,0.38,10.06,0.38
2024-12-28 10:30:00,6.20,0.00,6.83,-0.57,12.83,0.00,2.24,-0.53,2.24,-0.53,7.22,0.00,5.96,0.00,3.18,0.00,-20.11,-17.72,-20.11,-17.72,2.26,2.52,25.48,1.76,10.01,0.43,10.01,0.43
2024-12-28 11:00:00,6.14,0.00,6.93,-0.57,12.73,0.00,2.36,-0.52,2.36,-0.52,7.30,0.00,6.04,0.00,3.31,0.00,-22.37,-17.92,-22.37,-17.92,1.51,2.52,26.45,-4.57,10.05,0.44,10.05,0.44
2024-12-28 11:30:00,6.01,0.00,7.14,-0.53,12.80,0.00,2.42,-0.52,2.42,-0.52,7.34,0.00,6.21,0.00,3.41,0.00,-26.56,-18.22,-26.56,-18.22,3.74,2.52,26.60,0.00,9.99,0.45,9.99,0.45
2024-12-28 12:00:00,6.08,0.00,7.11,-0.55,12.89,0.00,2.45,-0.50,2.45,-0.50,7.46,0.00,6.18,0.00,3.35,0.00,-28.46,-17.97,-28.46,-17.97,4.64,2.74,27.00,-2.22,10.00,0.44,10.00,0.44
2024-12-28 12:30:00,6.08,0.00,7.15,-0.55,13.29,0.00,2.49,-0.48,2.49,-0.48,7.52,0.00,6.06,0.00,3.41,0.00,-29.47,-17.80,-29.47,-17.80,4.64,2.74,27.17,-2.29,10.01,0.43,10.01,0.43
2024-12-28 13:00:00,6.07,0.00,7.15,-0.54,13.01,0.00,2.54,-0.49,2.54,-0.49,7.52,0.00,5.94,0.00,3.44,0.00,-30.55,-17.50,-30.55,-17.50,4.39,2.83,27.82,-2.33,10.03,0.42,10.03,0.42
2024-12-28 13:30:00,5.91,0.00,7.21,-0.54,12.84,0.00,2.54,-0.50,2.54,-0.50,7.42,0.00,5.93,0.00,3.40,0.00,-28.65,-17.23,-28.65,-17.23,3.32,2.83,27.30,0.00,10.07,0.40,10.07,0.40
2024-12-28 14:00:00,6.01,0.00,7.15,-0.50,12.65,0.00,2.45,-0.50,2.45,-0.50,7.19,0.00,5.89,0.00,3.37,0.00,-29.80,-17.62,-29.80,-17.62,4.38,2.83,27.00,-2.07,10.01,0.41,10.01,0.41
2024-12-28 14:30:00,5.96,0.00,7.09,-0.53,12.54,0.00,2.42,-0.51,2.42,-0.51,7.12,0.00,5.98,0.00,3.39,0.00,-28.43,-17.42,-28.43,-17.42,3.26,2.61,26.61,-2.38,10.07,0.39,10.07,0.39
2024-12-28 15:00:00,6.07,0.00,6.96,-0.56,13.24,0.00,2.42,-0.51,2.42,-0.51,7.34,0.00,6.13,0.00,3.41,0.00,-27.65,-17.12,-27.65,-17.12,4.15,2.81,26.74,-2.60,10.02,0.41,10.02,0.41
2024-12-28 15:30:00,6.09,0.00,6.96,-0.58,13.30,0.00,2.49,-0.52,2.49,-0.52,7.34,0.00,6.30,0.00,3.46,0.00,-22.77,-17.33,-22.77,-17.33,3.45,2.48,27.77,-2.47,10.02,0.43,10.02,0.43
