From Bus Number,To Bus Number,Tertiary Bus Number,From Bus Name,To Bus Name,Tertiary Bus Name,Circuit ID,From Bus kV,To Bus kV,Branch Type,Reverse PEL MW,Forward PEL MW,Season
2690,556308,0,RHDL3,RHYD3_3L5,,L1,33.0,33.0,Non-transformer branch,-18.005,18.005,Winter
2690,556308,0,RHDL3,RHYD3_3L5,,L1,33.0,33.0,Non-transformer branch,-18.005,18.005,Intermediate Cool
2690,556308,0,RHDL3,RHYD3_3L5,,L1,33.0,33.0,Non-transformer branch,-18.005,18.005,Intermediate Warm
2690,556308,0,RHDL3,RHYD3_3L5,,L1,33.0,33.0,Non-transformer branch,-18.005,18.005,Summer
2691,2693,0,PP1N1,82C66N,,L1,132.0,132.0,Non-transformer branch,-93.59203201078769,162.099,Winter
2691,2693,0,PP1N1,82C66N,,L1,132.0,132.0,Non-transformer branch,-91.6122105574475,158.67,Intermediate Cool
2691,2693,0,PP1N1,82C66N,,L1,132.0,132.0,Non-transformer branch,-86.59597002475006,149.982,Intermediate Warm
2691,2693,0,PP1N1,82C66N,,L1,132.0,132.0,Non-transformer branch,-83.42790927395461,144.495,Summer
2692,2694,0,PP1S1,82C66S,,L1,132.0,132.0,Non-transformer branch,-78.32455861710206,162.099,Winter
2692,2694,0,PP1S1,82C66S,,L1,132.0,132.0,Non-transformer branch,-76.66770131694571,158.67,Intermediate Cool
2692,2694,0,PP1S1,82C66S,,L1,132.0,132.0,Non-transformer branch,-72.46974966230637,149.982,Intermediate Warm
2692,2694,0,PP1S1,82C66S,,L1,132.0,132.0,Non-transformer branch,-69.81848806826792,144.495,Summer
2693,554602,0,82C66N,AMMA1_103,,L1,132.0,132.0,Non-transformer branch,-58.124895758672544,100.598,Winter
2693,554602,0,82C66N,AMMA1_103,,L1,132.0,132.0,Non-transformer branch,-56.539429706049255,97.854,Intermediate Cool
2693,554602,0,82C66N,AMMA1_103,,L1,132.0,132.0,Non-transformer branch,-52.44402759927307,90.766,Intermediate Warm
2693,554602,0,82C66N,AMMA1_103,,L1,132.0,132.0,Non-transformer branch,-49.8023545699022,86.194,Summer
2694,554605,0,82C66S,AMMA1_203,,L1,132.0,132.0,Non-transformer branch,-48.62347914140103,100.598,Winter
2694,554605,0,82C66S,AMMA1_203,,L1,132.0,132.0,Non-transformer branch,-47.29718212988982,97.854,Intermediate Cool
2694,554605,0,82C66S,AMMA1_203,,L1,132.0,132.0,Non-transformer branch,-43.87123707974717,90.766,Intermediate Warm
2694,554605,0,82C66S,AMMA1_203,,L1,132.0,132.0,Non-transformer branch,-41.66138651975109,86.194,Summer
2695,2702,0,82V97N,82C21AN,,L1,132.0,132.0,Non-transformer branch,-99.13464737378733,194.107,Winter
2695,2702,0,82V97N,82C21AN,,L1,132.0,132.0,Non-transformer branch,-97.850693144946,191.593,Intermediate Cool
2695,2702,0,82V97N,82C21AN,,L1,132.0,132.0,Non-transformer branch,-94.69800839767575,185.42,Intermediate Warm
2695,2702,0,82V97N,82C21AN,,L1,132.0,132.0,Non-transformer branch,-92.71283334297956,181.533,Summer
