Licence,GSP Group,Node 1,Operating Voltage 1,Node 2,Operating Voltage 2,Status,Vector Group,R1,X1,X0,Min Tap,Max Tap,Nominal Rating,Emergency Rating,Reverse Power Capability,Method of Earthing
EMIDS,Ratcliffe 132kV,NOTN1_413,132,NOTN5_GT4,11,Updated,YNyn0,2.784,69.945,59.121,-12,6,15,30,-,Resistor
EMIDS,Ratcliffe 132kV,NOTT1_313,132,NOTT3_GT3,33,New,YNd1,0.676,26.607,22.616,-12,6,45,90,-,Earthing Transformer + Resistor
EMIDS,Ratcliffe 132kV,NOTT1_313,132,NOTT3_#3T0,33,Removed,YNd1,0.676,26.607,22.616,-20,10,45,90,-,Earthing Transformer + Resistor
EMIDS,Ratcliffe 132kV,NOTT1_413,132,NOTT3_GT4,33,New,YNd1,0.442,22.885,19.452,-12,6,45,90,-,Earthing Transformer + Resistor
EMIDS,Ratcliffe 132kV,NOTT1_413,132,NOTT3_#4T0,33,Removed,YNd1,0.442,22.885,19.452,-20,10,45,90,-,Earthing Transformer + Resistor
EMIDS,Ratcliffe 132kV,NOTT1_GT1,132,NOTT3_GT1,33,New,YNd1,0.651,26.189,22.261,-12,6,45,90,-,Earthing Transformer + Resistor
EMIDS,Ratcliffe 132kV,NOTT1_GT1,132,NOTT3_#1T0,33,Removed,YNd1,0.651,26.189,22.261,-20,10,45,90,-,Earthing Transformer + Resistor
EMIDS,Ratcliffe 132kV,NOTT1_GT2,132,NOTT3_GT2,33,New,YNd1,0.617,26.012,22.110,-12,6,45,90,-,Earthing Transformer + Resistor
EMIDS,Ratcliffe 132kV,NOTT1_GT2,132,NOTT3_#2T0,33,Removed,YNd1,0.617,26.012,22.110,-20,10,45,90,-,Earthing Transformer + Resistor
EMIDS,Ratcliffe 132kV,NWIL3_T1,33,NWIL5_1T0,11,Updated,Dyn11,2.765,74.596,74.596,-13,3,20,32,-,Resistor
EMIDS,Ratcliffe 132kV,NWIL3_T2,33,NWIL5_2T0,11,Updated,Dyn11,2.763,74.596,74.596,-13,3,20,32,-,Resistor
EMIDS,Ratcliffe 132kV,ODAL3_2H3,33,ODAL5_2T0,11,Updated,Dyn11,8.246,56.896,56.896,-10,4,6,9.5,-,Resistor
EMIDS,Ratcliffe 132kV,QUOR3_T1,33,QUOR5_1T0,11,Updated,Dyn11,5.207,106.876,106.876,-11,4,12,19,-,Resistor
EMIDS,Ratcliffe 132kV,QUOR3_T2,33,QUOR5_2T0,11,Updated,Dyn11,5.194,107.423,107.423,-11,4,12,19,-,Resistor
EMIDS,Ratcliffe 132kV,RATS3_MAIN1,33,RATS5_1T0,11,Updated,Dyn11,10.459,173.578,173.578,-10,4,6,9.5,-,Resistor
EMIDS,Ratcliffe 132kV,SANN3_T4,33,SANN5_4T0,11,Updated,Dyn11,3.131,74.366,74.366,-13,3,12,24,-,Resistor
EMIDS,Ratcliffe 132kV,SHPS3_T1,33,SHPS5_1T0,11,Updated,Dyn11,4.446,106.363,106.363,-10,4,12,19,-,Resistor
EMIDS,Ratcliffe 132kV,SHPS3_T2,33,SHPS5_2T0,11,Updated,Dyn11,4.332,107.899,107.899,-10,4,12,19,-,Resistor
EMIDS,Ratcliffe 132kV,SNEI3_T1,33,SNEI5_1T0,11,Updated,Dy11,5.164,79.510,0.000,-10,4,12,19,-,Resistor
EMIDS,Ratcliffe 132kV,SNEI3_T2,33,SNEI5_2T0,11,Updated,Dy11,5.324,79.500,0.000,-10,4,12,19,-,Resistor
EMIDS,Ratcliffe 132kV,SOCR3_T1,33,SOCR5_3T0,11,Updated,Dyn11,32.789,104.263,104.263,-10,4,6,6,-,Resistor
EMIDS,Ratcliffe 132kV,SYST3_1H3,33,SYST5_#1T0,11,Updated,Dyn11,4.987,93.645,93.545,-10,4,12,19,-,Resistor
EMIDS,Ratcliffe 132kV,SYST3_2H3,33,SYST5_#2T0,11,Updated,Dyn11,4.964,93.208,93.208,-10,4,12,19,-,Resistor
EMIDS,Ratcliffe 132kV,SYST3_3H3,33,SYST5_#3T0,11,Updated,Dyn11,5.670,86.350,73.390,-12,4,12,24,-,Resistor
EMIDS,Ratcliffe 132kV,TALS3_T1,33,TALS5_1T0,11,Updated,Dyn11,4.712,87.311,87.311,-4,0,12,24,-,Resistor
EMIDS,Ratcliffe 132kV,TALS3_T2,33,TALS5_2T0,11,Updated,Dyn11,4.712,87.311,87.311,-4,0,12,24,-,Resistor
EMIDS,Ratcliffe 132kV,TOTO1_113,132,TOTO3_#1T0,33,Updated,YNd1,0.500,14.670,12.470,-13,6,45,90,-,Earthing Transformer + Resistor
EMIDS,Ratcliffe 132kV,TOTO1_213,132,TOTO3_#2T0,33,Updated,YNd1,0.490,14.448,12.310,-13,6,45,90,-,Earthing Transformer + Resistor
EMIDS,Ratcliffe 132kV,TOTO3_#10H0,33,TOTO5_4T0,11,Updated,Dyn11,5.960,84.910,72.170,-10,4,12,24,-,Resistor
EMIDS,Ratcliffe 132kV,TOTO3_#9H0,33,TOTO5_3T0,11,Updated,Dyn11,5.990,84.360,71.700,-10,4,12,24,-,Resistor
EMIDS,Ratcliffe 132kV,WBRI3_T1,33,WBRI5_1T0,11,Updated,Dy11,3.600,96.400,0.000,-12,4,20,28,-,Resistor
EMIDS,Ratcliffe 132kV,WBRI3_T2,33,WBRI5_2T0,11,Updated,Dy11,3.600,96.400,0.000,-12,4,20,28,-,Resistor
EMIDS,Ratcliffe 132kV,WIOU1_113,132,WIOU3_#1T0,33,Updated,YNd1,0.403,14.405,12.245,-12,6,45,90,-,Earthing Transformer + Resistor
EMIDS,Ratcliffe 132kV,WIOU1_213,132,WIOU3_#2T0,33,Updated,YNd1,0.400,14.595,12.405,-12,6,45,90,-,Earthing Transformer + Resistor
EMIDS,Ratcliffe 132kV,WIOU3_#1H0,33,WIOU5_2T0,11,Updated,Dyn11,6.410,112.300,95.460,-12,4,12,24,-,Resistor
EMIDS,Ratcliffe 132kV,WIOU3_#2H0,33,WIOU5_1T0,11,Updated,Dyn11,6.310,112.260,95.420,-12,4,12,24,-,Resistor
EMIDS,Ratcliffe 132kV,WOLR3_T1,33,WOLR5_1T0,11,Updated,Dyn11,3.006,72.949,72.949,-12,4,20,32,-,Resistor
EMIDS,Ratcliffe 132kV,WOLR3_T2,33,WOLR5_2T0,11,Updated,Dyn11,3.006,73.168,73.168,-12,4,20,32,-,Resistor
EMIDS,Stalybridge 132kV,EYAM3_MAIN2,33,EYAM5_#2T0,11,Updated,Dyn11,11.607,110.548,110.548,-12,4,6,9.5,-,Resistor
EMIDS,Stalybridge 132kV,FLAG3_MAIN2,33,FLAG5_#1T0,11,Updated,Dyn11,4.056,69.066,69.066,-12,4,15,15,-,Resistor
EMIDS,Stalybridge 132kV,HINL3_MAIN2,33,HINL5_#2T0,11,Removed,Dyn11,4.820,68.840,58.510,-14,5,15,15,-,Resistor
EMIDS,Stalybridge 132kV,HINL3_TA,33,HINL5_#1T0,11,Updated,Dyn11,4.119,65.579,65.579,-12,4,15,15,-,Resistor
EMIDS,Stalybridge 132kV,HINL3_TB,33,HINL5_#2T0,11,New,Dyn11,4.820,68.840,58.510,-12,4,15,15,-,Resistor
EMIDS,Staythorpe 132kV,BEVC3_#1H0,33,BEVC5_1T0,11,Updated,Dyn11,5.017,94.847,80.620,-10,4,12,19,-,Resistor
EMIDS,Staythorpe 132kV,BEVC3_#2H0,33,BEVC5_2T0,11,Updated,Dyn11,5.085,92.983,79.040,-10,4,12,19,-,Resistor
EMIDS,Staythorpe 132kV,BIHM3_T2,33,BIHM5_1T0,11,Updated,Dyn11,5.305,109.278,109.278,-13,3,12,19,-,Resistor
EMIDS,Staythorpe 132kV,BOTT3_1H3,33,BOTT5_1T0,11,Updated,Dyn11,6.220,86.350,73.390,-12,4,12,24,-,Resistor
EMIDS,Staythorpe 132kV,BOUW1_213,132,BOUW8_#2T0,25,Updated,Yy0,2.290,69.960,0.000,0,5,18,18,-,Earthing Transformer
EMIDS,Staythorpe 132kV,CART3_1H3,33,CART5_1T0,11,Updated,Dyn11,10.848,112.272,112.272,-12,4,6,9.5,-,Resistor
EMIDS,Staythorpe 132kV,CART3_2H3,33,CART5_2T0,11,Updated,Dyn11,11.294,113.217,113.217,-12,4,6,9.5,-,Resistor
EMIDS,Staythorpe 132kV,CAYT3_1H3,33,CAYT5_1T0,11,Updated,Dyn11,5.411,122.322,110.090,-12,4,12,19,-,Resistor
EMIDS,Staythorpe 132kV,CAYT3_2H3,33,CAYT5_2T0,11,Updated,Dyn11,5.843,111.210,107.000,-12,4,12,19,-,Resistor
EMIDS,Staythorpe 132kV,CHEC1_#110,132,CHEC3_#1T0,33,Updated,YNd1,0.410,24.790,23.110,-12,6,45,90,-,Earthing Transformer + Resistor
EMIDS,Staythorpe 132kV,CHEC1_#210,132,CHEC3_#2T0,33,Updated,YNd1,0.410,24.890,23.210,-12,6,45,90,-,Earthing Transformer + Resistor
EMIDS,Staythorpe 132kV,CHEC3_T1,33,CHEC5_3T0,11,Existing,Dyn11,10.556,93.405,93.405,-8,8,6,9.5,-,Resistor
EMIDS,Staythorpe 132kV,FNWO3_T1,33,FNWO5_1T0,11,Updated,Dyn11,5.729,110.482,104.957,-12,4,12,24,-,Resistor
EMIDS,Staythorpe 132kV,FNWO3_T2,33,FNWO5_2T0,11,Updated,Dyn11,5.816,111.939,106.342,-12,4,12,24,-,Resistor
EMIDS,Staythorpe 132kV,GRNO1_313,132,GRNO5_3T0,11,Updated,Yyn0,2.358,70.761,655.834,-9,9,15,30,-,Resistor
EMIDS,Staythorpe 132kV,GRNO1_413,132,GRNO5_4T0,11,Updated,Yyn0,2.341,71.862,655.851,-9,9,15,30,-,Resistor
EMIDS,Staythorpe 132kV,GRSO1_110,132,GRSO5_1T0,11,Updated,YNyn0,2.312,85.135,510.810,-12,6,15,30,-,Resistor
EMIDS,Staythorpe 132kV,GRSO1_210,132,GRSO5_2T0,11,Updated,YNyn0,2.211,92.007,552.040,-12,6,15,30,-,Resistor
EMIDS,Staythorpe 132kV,HALR3_1H3,33,HALR5_1T0,11,Updated,Dy11,10.447,103.373,0.000,-12,4,6,9.5,-,Resistor
EMIDS,Staythorpe 132kV,HALR3_2H3,33,HALR5_2T0,11,Updated,Dy11,10.708,103.146,0.000,-12,4,6,9.5,-,Resistor
EMIDS,Staythorpe 132kV,HAWT1_113,132,HAWT3_#1T0,33,Updated,YNd1,0.510,24.820,21.090,-12,6,45,90,-,Earthing Transformer + Resistor
EMIDS,Staythorpe 132kV,HAWT1_213,132,HAWT3_#2T0,33,Updated,YNd1,0.510,24.840,21.110,-12,6,45,90,-,Earthing Transformer + Resistor
EMIDS,Staythorpe 132kV,HAWT3_#7H0,33,HAWT5_3T0,11,Updated,Dyn11,4.833,87.304,74.080,-10,4,15,15,-,Resistor
EMIDS,Staythorpe 132kV,HAWT3_#8H0,33,HAWT5_4T0,11,Updated,Dyn11,4.778,85.447,72.630,-10,4,15,15,-,Resistor
EMIDS,Staythorpe 132kV,MISS3_#3H0,33,MISS5_3T0,11,Updated,Dyn11,5.450,85.450,72.630,-12,4,12,24,-,Resistor
EMIDS,Staythorpe 132kV,MISS3_#4H0,33,MISS5_4T0,11,Updated,Dyn11,5.410,83.870,71.290,-12,4,12,24,-,Resistor
EMIDS,Staythorpe 132kV,MIST3_#1H0,33,MIST5_#1T0,11,Updated,Dyn11,5.500,83.250,70.760,-12,4,12,18,-,Resistor
EMIDS,Staythorpe 132kV,NEWJ3_T1,33,NEWJ5_1T0,11,Updated,Dy11,2.773,76.239,0.000,-12,4,20,32,-,Resistor
EMIDS,Staythorpe 132kV,NEWJ3_T2,33,NEWJ5_2T0,11,Updated,Dy11,2.869,77.329,0.000,-12,4,20,32,-,Resistor
EMIDS,Staythorpe 132kV,NWHE3_T1,33,NWHE5_1T0,11,Updated,Dyn11,8.846,102.820,102.820,-10,4,7.5,7.5,-,Resistor
EMIDS,Staythorpe 132kV,ORDR3_1H3,33,ORDR5_1T0,11,Updated,Dyn11,4.767,93.178,93.178,-12,4,12,19,-,Resistor
EMIDS,Staythorpe 132kV,ORDR3_2H3,33,ORDR5_2T0,11,Updated,Dyn11,4.787,92.777,92.777,-12,4,12,19,-,Resistor
EMIDS,Staythorpe 132kV,SIBT3_#6H0,33,SIBT5_3T0,11,Updated,Dyn11,14.250,160.449,144.404,-12,4,5,6.25,-,Resistor
EMIDS,Staythorpe 132kV,SOUT3_1H3,33,SOUT5_1T0,11,Updated,Dyn11,9.618,109.093,109.093,-12,4,6,9.5,-,Resistor
EMIDS,Staythorpe 132kV,SOUT3_2H3,33,SOUT5_2T0,11,Updated,Dyn11,10.034,109.934,109.934,-12,4,6,9.5,-,Resistor
EMIDS,Staythorpe 132kV,SWIB3_#2H0,33,SWIB5_2T0,11,Existing,Dyn11,6.220,88.500,75.220,-16,-1,12,24,-,Resistor
EMIDS,Staythorpe 132kV,SWIB3_T1,33,SWIB5_1T0,11,Updated,Dyn11,8.420,112.329,104.810,-10,4,7.5,15,-,Resistor
EMIDS,Staythorpe 132kV,TUXF3_1H3,33,TUXF5_1T0,11,Updated,Dyn11,11.537,117.696,117.696,-13,3,6,9.5,-,Resistor
EMIDS,Staythorpe 132kV,WDBK3_#1H0,33,WDBK5_1T0,11,Updated,Dyn11,9.530,119.780,101.810,-12,4,12,24,-,Resistor
EMIDS,Staythorpe 132kV,WEBO3_1H3,33,WEBO5_1T0,11,Updated,Dyn11,11.537,115.829,115.829,-10,4,6,9.5,-,Resistor
EMIDS,Stoke Bardolph 132kV,ARNO3_T1,33,ARNO5_1T0,11,Updated,Dyn11,5.104,81.047,81.047,-12,4,12,19,-,Resistor
EMIDS,Stoke Bardolph 132kV,ARNO3_T2,33,ARNO5_2T0,11,Updated,Dyn11,4.983,101.853,101.853,-12,4,12,19,-,Resistor
EMIDS,Stoke Bardolph 132kV,BILB3_T1,33,BILB5_1T0,11,Updated,Dyn11,4.556,89.508,89.508,-10,4,15,21,-,Resistor
EMIDS,Stoke Bardolph 132kV,BILB3_T2,33,BILB5_2T0,11,Updated,Dyn11,4.556,89.508,89.508,-10,4,15,21,-,Resistor
EMIDS,Stoke Bardolph 132kV,BULW3_T1,33,BULW5_1T0,11,Updated,Dyn11,3.521,81.481,77.407,-12,4,20,40,-,Resistor
EMIDS,Stoke Bardolph 132kV,BULW3_T2,33,BULW5_2T0,11,Updated,Dyn11,3.517,80.989,76.940,-12,4,20,40,-,Resistor
EMIDS,Stoke Bardolph 132kV,CIND3_T1,33,CIND5_1T0,11,Updated,Dyn11,5.670,121.730,103.470,-12,4,12,24,-,Resistor
EMIDS,Stoke Bardolph 132kV,CIND3_T2,33,CIND5_2T0,11,Updated,Dyn11,5.670,121.920,103.630,-12,4,12,24,-,Resistor
EMIDS,Stoke Bardolph 132kV,COLW3_#1H0,33,COLW5_1T0,11,Removed,Dyn11,3.552,95.569,95.569,-14,5,20,28,-,Resistor
EMIDS,Stoke Bardolph 132kV,COLW3_#2H0,33,COLW5_2T0,11,Removed,Dyn11,3.552,95.569,95.569,-14,5,20,28,-,Resistor
EMIDS,Stoke Bardolph 132kV,COLW3_T1,33,COLW5_1T0,11,New,Dyn11,3.552,95.569,95.569,-12,4,20,28,-,Resistor
EMIDS,Stoke Bardolph 132kV,COLW3_T2,33,COLW5_2T0,11,New,Dyn11,3.552,95.569,95.569,-12,4,20,28,-,Resistor
EMIDS,Stoke Bardolph 132kV,GEDL3_T1,33,GEDL5_1T0,11,Updated,Dyn11,5.570,76.760,65.250,-11,4,12,19,-,Earthing Transformer + Resistor
EMIDS,Stoke Bardolph 132kV,GEDL3_T2,33,GEDL5_2T0,11,Updated,Dyn11,6.070,76.130,64.710,-12,4,12,24,24,Earthing Transformer + Resistor
EMIDS,Stoke Bardolph 132kV,MAPP3_2H3,33,MAPP5_2T0,11,Removed,Dyn11,3.006,80.606,80.606,-14,5,20,32,-,Resistor
EMIDS,Stoke Bardolph 132kV,MAPP3_T1,33,MAPP5_1T0,11,Updated,Dyn11,3.006,80.059,80.059,-10,4,20,32,-,Resistor
EMIDS,Stoke Bardolph 132kV,MAPP3_T2,33,MAPP5_2T0,11,New,Dyn11,3.006,80.606,80.606,-10,4,20,32,-,Resistor
EMIDS,Stoke Bardolph 132kV,MARR3_T3,33,MARR5_3T0,11,Updated,Dyn11,6.080,76.590,65.100,-12,4,12,24,24,Resistor
EMIDS,Stoke Bardolph 132kV,MARR3_T4,33,MARR5_4T0,11,Updated,Dyn11,6.040,77.090,65.530,-12,4,12,24,-,Resistor
EMIDS,Stoke Bardolph 132kV,NOTE1_113,132,NOTE3_GT1,33,New,YNd1,1.131,23.860,20.281,-12,6,45,90,-,Earthing Transformer + Resistor
EMIDS,Stoke Bardolph 132kV,NOTE1_113,132,NOTE3_#1T0,33,Removed,YNd1,1.131,23.860,20.281,-20,10,45,90,-,Earthing Transformer + Resistor
EMIDS,Stoke Bardolph 132kV,NOTE1_213,132,NOTE3_GT2,33,New,YNd1,1.127,23.859,20.280,-12,6,45,90,-,Earthing Transformer + Resistor
EMIDS,Stoke Bardolph 132kV,NOTE1_213,132,NOTE3_#2T0,33,Removed,YNd1,1.127,23.859,20.280,-20,10,45,90,-,Earthing Transformer + Resistor
EMIDS,Stoke Bardolph 132kV,NOTN1_113,132,NOTN3_GT1,33,New,YNd1,1.304,27.747,23.585,-12,6,45,90,-,Earthing Transformer + Resistor
EMIDS,Stoke Bardolph 132kV,NOTN1_113,132,NOTN3_#1T0,33,Removed,YNd1,1.304,27.747,23.585,-20,10,45,90,-,Earthing Transformer + Resistor
EMIDS,Stoke Bardolph 132kV,NOTN1_213,132,NOTN3_GT2,33,New,YNd1,1.309,27.636,23.491,-12,6,45,90,-,Earthing Transformer + Resistor
EMIDS,Stoke Bardolph 132kV,NOTN1_213,132,NOTN3_#2T0,33,Removed,YNd1,1.309,27.636,23.491,-20,10,45,90,-,Earthing Transformer + Resistor
EMIDS,Stoke Bardolph 132kV,SANN3_#3H0,33,SANN5_3T0,11,Removed,Dyn11,3.095,74.258,74.258,-20,5,20,32,-,Resistor
EMIDS,Stoke Bardolph 132kV,SANN3_#99H0,33,SANN5_3T0,11,New,Dyn11,3.095,74.258,74.258,-13,3,20,32,-,Resistor
EMIDS,Stoke Bardolph 132kV,SANN3_T2,33,SANN5_2T0,11,Updated,Dyn11,5.795,111.301,111.301,-12,4,12,24,-,Resistor
EMIDS,Walpole 132kV,BOST1_113,132,BOST3_GT1,33,New,YNd1,1.407,28.444,24.140,-12,6,45,90,-,Earthing Transformer + Resistor
EMIDS,Walpole 132kV,BOST1_113,132,BOST3_#1T0,33,Removed,YNd1,1.407,28.444,24.140,-20,10,45,90,-,Earthing Transformer + Resistor
EMIDS,Walpole 132kV,BOST1_213,132,BOST3_GT2,33,New,YNd1,1.407,28.444,24.140,-12,6,45,90,-,Earthing Transformer + Resistor
EMIDS,Walpole 132kV,BOST1_213,132,BOST3_#2T0,33,Removed,YNd1,1.407,28.444,24.140,-20,10,45,90,-,Earthing Transformer + Resistor
EMIDS,Walpole 132kV,BOUR1_113,132,BOUR3_GT1,33,New,YNd1,0.405,14.350,12.197,-12,6,45,90,-,Earthing Transformer + Resistor
EMIDS,Walpole 132kV,BOUR1_113,132,BOUR3_#1T0,33,Removed,YNd1,0.405,14.350,12.197,-20,10,45,90,-,Earthing Transformer + Resistor
EMIDS,Walpole 132kV,BOUR1_213,132,BOUR3_GT2,33,New,YNd1,0.406,14.483,12.311,-12,6,45,90,-,Earthing Transformer + Resistor
EMIDS,Walpole 132kV,BOUR1_213,132,BOUR3_#2T0,33,Removed,YNd1,0.406,14.483,12.311,-20,10,45,90,-,Earthing Transformer + Resistor
EMIDS,Walpole 132kV,BOUR3_#5H0,33,BOUR5_1T0,11,Updated,Dyn11,5.427,123.871,0.000,-12,4,12,19,-,Resistor
EMIDS,Walpole 132kV,BOUR3_#6H0,33,BOUR5_2T0,11,Updated,Dyn11,5.488,122.869,0.000,-12,4,12,19,-,Resistor
EMIDS,Walpole 132kV,BOUW1_113,132,BOUW8_#1T0,25,Updated,Yy0,2.290,69.960,0.000,0,5,18,18,-,Earthing Transformer
EMIDS,Walpole 132kV,CROL3_#1H0,33,CROL5_3T0,11,Existing,Dyn11,7.440,104.900,89.170,-9,7,6,12,-,Resistor
EMIDS,Walpole 132kV,CROL3_#2H0,33,CROL5_4T0,11,Existing,Dyn11,7.890,113.190,96.210,-8,8,7.5,15,-,Resistor
EMIDS,Walpole 132kV,DONI3_#1H0,33,DONI5_1T0,11,Updated,Dyn11,5.900,76.970,65.420,-12,4,12,24,-,Resistor
EMIDS,Walpole 132kV,DONI3_#2H0,33,DONI5_2T0,11,Updated,Dyn11,5.840,76.600,65.110,-12,4,12,24,-,Resistor
EMIDS,Walpole 132kV,DOWF3_1H3,33,DOWF5_1T0,11,Updated,Dyn11,18.150,178.656,178.656,-12,4,6,6,-,Resistor
EMIDS,Walpole 132kV,HOLB3_1H3,33,HOLB5_1T0,11,Updated,Dyn11,4.712,106.133,106.133,-12,4,12,19,-,Resistor
EMIDS,Walpole 132kV,HOLB3_2H3,33,HOLB5_2T0,11,Updated,Dyn11,4.712,106.133,106.133,-12,4,12,19,-,Resistor
EMIDS,Walpole 132kV,KETC3_#1H0,33,KETC5_99T0,11,New,Dyn11,4.815,81.832,81.832,-12,4,24,29,-,Resistor
EMIDS,Walpole 132kV,KETC3_#1H0,33,KETC5_1T0,11,Removed,Dyn11,4.815,81.832,81.832,-14,5,24,29,-,Resistor
EMIDS,Walpole 132kV,KETC3_#2H0,33,KETC5_98T0,11,New,Dyn11,4.854,81.063,81.063,-12,4,24,29,-,Resistor
EMIDS,Walpole 132kV,KETC3_#2H0,33,KETC5_2T0,11,Removed,Dyn11,4.854,81.063,81.063,-14,5,24,29,-,Resistor
EMIDS,Walpole 132kV,KETC3_#3H0,33,KETC5_97T0,11,New,Dyn11,4.770,82.820,82.820,-12,4,24,29,-,Resistor
EMIDS,Walpole 132kV,KETC3_#3H0,33,KETC5_3T0,11,Removed,Dyn11,4.770,82.820,82.820,-14,5,24,29,-,Resistor
EMIDS,Walpole 132kV,KIRT3_#2H0,33,KIRT5_2T0,11,Updated,Dyn11,9.730,124.510,105.830,-12,4,7.5,15,-,Resistor
EMIDS,Walpole 132kV,KIRT3_1H3,33,KIRT5_1T0,11,Updated,Dyn11,11.537,122.966,104.521,-12,4,6,9.5,-,Resistor
EMIDS,Walpole 132kV,LANK3_1H3,33,LANK5_1T0,11,Updated,Dyn11,18.041,177.788,177.788,-12,4,6,6,-,Resistor
EMIDS,Walpole 132kV,LSUT3_MAIN1,33,LSUT5_3T0,11,New,Dyn11,5.378,109.384,109.384,-12,4,12,19,-,Resistor
EMIDS,Walpole 132kV,LSUT3_MAIN1,33,LSUT5_1T0,11,Removed,Dyn11,5.378,109.384,109.384,-14,5,12,19,-,Resistor
EMIDS,Walpole 132kV,LSUT3_MAIN2,33,LSUT5_4T0,11,New,Dyn11,5.479,111.568,111.568,-12,4,12,19,-,Resistor
EMIDS,Walpole 132kV,LSUT3_MAIN2,33,LSUT5_2T0,11,Removed,Dyn11,5.479,111.568,111.568,-14,5,12,19,-,Resistor
EMIDS,Walpole 132kV,MDEE3_#1H0,33,MDEE5_1T0,11,Updated,Dyn11,2.872,119.318,119.318,-12,4,12,19,-,Resistor
EMIDS,Walpole 132kV,MDEE3_#2H0,33,MDEE5_2T0,11,Updated,Dyn11,5.530,83.190,70.710,-12,4,12,24,-,Resistor
EMIDS,Walpole 132kV,MOUB3_T3,33,MOUB5_3T0,11,Updated,Dyn11,4.372,72.442,72.442,-12,4,15,15,-,Resistor
EMIDS,Walpole 132kV,MOUB3_T4,33,MOUB5_4T0,11,Updated,Dyn11,5.330,75.900,64.510,-12,4,12,24,-,Resistor
EMIDS,Walpole 132kV,MSLA3_T1,33,MSLA5_1T0,11,Updated,Dyn11,5.856,115.855,115.855,-12,4,12,24,-,Resistor
EMIDS,Walpole 132kV,MSLA3_T2,33,MSLA5_2T0,11,Updated,Dyn11,5.893,114.307,114.307,-12,4,12,24,-,Resistor
EMIDS,Walpole 132kV,PARR3_T1,33,PARR5_1T0,11,Updated,Dyn11,2.814,86.509,73.533,-11,4,20,40,-,Resistor
EMIDS,Walpole 132kV,PARR3_T2,33,PARR5_2T0,11,Updated,Dyn11,2.814,86.509,73.533,-11,4,20,40,-,Resistor
EMIDS,Walpole 132kV,SLER3_T1,33,SLER5_1T0,11,Updated,Dyn11,5.886,117.039,117.039,-12,4,12,24,-,Resistor
EMIDS,Walpole 132kV,SLER3_T2,33,SLER5_2T0,11,Updated,Dyn11,5.890,117.950,117.950,-12,4,12,24,-,Resistor
EMIDS,Walpole 132kV,SOHO1_113,132,SOHO3_#1T0,33,Updated,YNd1,1.278,25.556,21.723,-12,6,30,60,-,Earthing Transformer + Resistor
EMIDS,Walpole 132kV,SPAL1_113,132,SPAL3_#1T0,33,Updated,YNd1,0.438,23.074,21.920,-12,6,45,90,-,Earthing Transformer + Resistor
EMIDS,Walpole 132kV,SPAL1_213,132,SPAL3_#2T0,33,Updated,YNd1,0.441,22.256,21.000,-12,6,45,90,-,Earthing Transformer + Resistor
EMIDS,Walpole 132kV,SPAL3_#3H0,33,SPAL5_3T0,11,Updated,Dyn11,5.464,109.161,109.161,-12,4,12,19,-,Resistor
EMIDS,Walpole 132kV,SPAL3_#4H0,33,SPAL5_4T0,11,Updated,Dyn11,5.415,107.741,107.741,-12,4,12,19,-,Resistor
EMIDS,Walpole 132kV,STAM1_113,132,STAM3_#1T0,33,Updated,YNd1,1.083,25.550,21.760,-12,6,30,60,-,Earthing Transformer + Resistor
EMIDS,Walpole 132kV,STAM1_213,132,STAM3_#2T0,33,Updated,YNd1,1.083,25.333,21.510,-12,6,30,60,-,Earthing Transformer + Resistor
EMIDS,Walpole 132kV,STAM3_#3H0,33,STAM5_#3T0,11,New,Dyn11,5.380,122.390,104.030,-12,4,12,24,-,Resistor
EMIDS,Walpole 132kV,STAM3_#3H0,33,STAM5_1T0,11,Removed,Dyn11,5.066,107.320,0.000,-14,5,12,19,-,Resistor
EMIDS,Walpole 132kV,STAM3_#4H0,33,STAM5_#4T0,11,New,Dyn11,5.410,122.380,104.030,-12,4,12,24,-,Resistor
EMIDS,Walpole 132kV,STAM3_#4H0,33,STAM5_2T0,11,Removed,Dyn11,5.165,108.300,0.000,-14,5,12,19,-,Resistor
EMIDS,Walpole 132kV,STIC3_2H3,33,STIC5_2T0,11,Updated,Dyn11,8.142,118.406,118.406,-13,3,6,9.5,-,Resistor
EMIDS,Walpole 132kV,TINR3_1H3,33,TINR5_1T0,11,Updated,Dyn11,4.372,66.857,66.857,-12,4,6,9.5,-,Resistor
EMIDS,Walpole 132kV,TUBA3_#1H0,33,TUBA5_1T0,11,Updated,Dyn11,5.670,121.430,103.220,-12,4,12,24,-,Resistor
EMIDS,Walpole 132kV,TUBA3_2H3,33,TUBA5_9T0,11,Updated,Dyn11,5.465,111.575,111.575,-12,4,12,19,-,Resistor
EMIDS,Walpole 132kV,WAPA3_T1,33,WAPA5_1T0,11,Updated,Dyn11,5.826,113.032,113.032,-12,4,12,24,-,Resistor
EMIDS,Walpole 132kV,WAPA3_T2,33,WAPA5_2T0,11,Updated,Dyn11,5.845,113.943,113.943,-12,4,12,24,-,Resistor
EMIDS,Walpole 132kV,WDEE3_1H3,33,WDEE5_1T0,11,Updated,Dyn11,9.470,124.970,106.220,-12,4,7.5,15,-,Resistor
EMIDS,Walpole 132kV,WDEE3_2H3,33,WDEE5_2T0,11,Updated,Dyn11,9.340,125.260,106.470,-12,4,7.5,15,-,Resistor
