substation,zone,technology,capacity_mw,year,queue_mw_remaining,n_projects_remaining,curtailment_pct,curtailed_mwh,total_mwh
Swansea West,swansea-north,PV,20,2028,281,14,0.0,0,22257
Swansea West,swansea-north,PV,20,2029,281,14,0.0,0,22257
Swansea West,swansea-north,PV,20,2030,281,14,0.0,0,22257
Swansea West,swansea-north,PV,20,2031,281,14,0.0,0,22257
Swansea West,swansea-north,PV,20,2032,274,12,0.0,0,22257
Swansea West,swansea-north,PV,20,2033,260,11,0.0,0,22257
Swansea West,swansea-north,PV,20,2034,234,10,0.0,0,22257
Swansea West,swansea-north,PV,20,2035,190,9,0.0,0,22257
Swansea West,swansea-north,Wind,20,2025,360,18,0.02,11,50570
Swansea West,swansea-north,Wind,20,2026,345,17,0.02,11,50570
Swansea West,swansea-north,Wind,20,2027,325,15,0.02,11,50570
Swansea West,swansea-north,Wind,20,2028,281,14,0.0,0,50570
Swansea West,swansea-north,Wind,20,2029,281,14,0.0,0,50570
Swansea West,swansea-north,Wind,20,2030,281,14,0.0,0,50570
Swansea West,swansea-north,Wind,20,2031,281,14,0.0,0,50570
Swansea West,swansea-north,Wind,20,2032,274,12,0.0,0,50570
Swansea West,swansea-north,Wind,20,2033,260,11,0.0,0,50570
Swansea West,swansea-north,Wind,20,2034,234,10,0.0,0,50570
Swansea West,swansea-north,Wind,20,2035,190,9,0.0,0,50570
Swansea West,swansea-north,BESS,20,2025,360,18,0.45,366,80812
Swansea West,swansea-north,BESS,20,2026,345,17,0.45,366,80812
Swansea West,swansea-north,BESS,20,2027,325,15,0.45,366,80812
Swansea West,swansea-north,BESS,20,2028,281,14,0.0,0,80812
Swansea West,swansea-north,BESS,20,2029,281,14,0.0,0,80812
Swansea West,swansea-north,BESS,20,2030,281,14,0.0,0,80812
Swansea West,swansea-north,BESS,20,2031,281,14,0.0,0,80812
Swansea West,swansea-north,BESS,20,2032,274,12,0.0,0,80812
Swansea West,swansea-north,BESS,20,2033,260,11,0.0,0,80812
Swansea West,swansea-north,BESS,20,2034,234,10,0.0,0,80812
Swansea West,swansea-north,BESS,20,2035,190,9,0.0,0,80812
TIMT,swansea-north,PV,20,2025,360,18,0.0,0,22257
TIMT,swansea-north,PV,20,2026,345,17,0.0,0,22257
TIMT,swansea-north,PV,20,2027,325,15,0.0,0,22257
TIMT,swansea-north,PV,20,2028,281,14,0.0,0,22257
TIMT,swansea-north,PV,20,2029,281,14,0.0,0,22257
TIMT,swansea-north,PV,20,2030,281,14,0.0,0,22257
TIMT,swansea-north,PV,20,2031,281,14,0.0,0,22257
TIMT,swansea-north,PV,20,2032,274,12,0.0,0,22257
TIMT,swansea-north,PV,20,2033,260,11,0.0,0,22257
TIMT,swansea-north,PV,20,2034,234,10,0.0,0,22257
TIMT,swansea-north,PV,20,2035,190,9,0.0,0,22257
TIMT,swansea-north,Wind,20,2025,360,18,0.0,0,50570
TIMT,swansea-north,Wind,20,2026,345,17,0.0,0,50570
TIMT,swansea-north,Wind,20,2027,325,15,0.0,0,50570
TIMT,swansea-north,Wind,20,2028,281,14,0.0,0,50570
TIMT,swansea-north,Wind,20,2029,281,14,0.0,0,50570
TIMT,swansea-north,Wind,20,2030,281,14,0.0,0,50570
TIMT,swansea-north,Wind,20,2031,281,14,0.0,0,50570
TIMT,swansea-north,Wind,20,2032,274,12,0.0,0,50570
TIMT,swansea-north,Wind,20,2033,260,11,0.0,0,50570
TIMT,swansea-north,Wind,20,2034,234,10,0.0,0,50570
TIMT,swansea-north,Wind,20,2035,190,9,0.0,0,50570
TIMT,swansea-north,BESS,20,2025,360,18,0.0,0,80812
TIMT,swansea-north,BESS,20,2026,345,17,0.0,0,80812
TIMT,swansea-north,BESS,20,2027,325,15,0.0,0,80812
TIMT,swansea-north,BESS,20,2028,281,14,0.0,0,80812
TIMT,swansea-north,BESS,20,2029,281,14,0.0,0,80812
TIMT,swansea-north,BESS,20,2030,281,14,0.0,0,80812
TIMT,swansea-north,BESS,20,2031,281,14,0.0,0,80812
TIMT,swansea-north,BESS,20,2032,274,12,0.0,0,80812
TIMT,swansea-north,BESS,20,2033,260,11,0.0,0,80812
TIMT,swansea-north,BESS,20,2034,234,10,0.0,0,80812
TIMT,swansea-north,BESS,20,2035,190,9,0.0,0,80812
TREG,swansea-north,PV,20,2025,360,18,0.44,98,22257
TREG,swansea-north,PV,20,2026,345,17,0.44,98,22257
TREG,swansea-north,PV,20,2027,325,15,0.33,73,22257
TREG,swansea-north,PV,20,2028,281,14,0.33,73,22257
TREG,swansea-north,PV,20,2029,281,14,0.33,73,22257
TREG,swansea-north,PV,20,2030,281,14,0.33,73,22257
TREG,swansea-north,PV,20,2031,281,14,0.33,73,22257
TREG,swansea-north,PV,20,2032,274,12,0.33,73,22257
TREG,swansea-north,PV,20,2033,260,11,0.33,73,22257
TREG,swansea-north,PV,20,2034,234,10,0.03,6,22257
TREG,swansea-north,PV,20,2035,190,9,0.03,6,22257
TREG,swansea-north,Wind,20,2025,360,18,0.91,459,50570
TREG,swansea-north,Wind,20,2026,345,17,0.91,459,50570
TREG,swansea-north,Wind,20,2027,325,15,0.56,285,50570
TREG,swansea-north,Wind,20,2028,281,14,0.56,285,50570
TREG,swansea-north,Wind,20,2029,281,14,0.56,285,50570
TREG,swansea-north,Wind,20,2030,281,14,0.56,285,50570
TREG,swansea-north,Wind,20,2031,281,14,0.56,285,50570
TREG,swansea-north,Wind,20,2032,274,12,0.56,285,50570
TREG,swansea-north,Wind,20,2033,260,11,0.56,285,50570
TREG,swansea-north,Wind,20,2034,234,10,0.0,0,50570
TREG,swansea-north,Wind,20,2035,190,9,0.0,0,50570
TREG,swansea-north,BESS,20,2025,360,18,1.47,1191,80812
TREG,swansea-north,BESS,20,2026,345,17,1.47,1191,80812
TREG,swansea-north,BESS,20,2027,325,15,1.36,1095,80812
TREG,swansea-north,BESS,20,2028,281,14,1.36,1095,80812
TREG,swansea-north,BESS,20,2029,281,14,1.36,1095,80812
TREG,swansea-north,BESS,20,2030,281,14,1.36,1095,80812
TREG,swansea-north,BESS,20,2031,281,14,1.36,1095,80812
TREG,swansea-north,BESS,20,2032,274,12,1.36,1095,80812
TREG,swansea-north,BESS,20,2033,260,11,1.36,1095,80812
TREG,swansea-north,BESS,20,2034,234,10,1.16,936,80812
TREG,swansea-north,BESS,20,2035,190,9,1.16,936,80812
TREV,swansea-north,PV,20,2025,360,18,0.26,57,22257
TREV,swansea-north,PV,20,2026,345,17,0.26,57,22257
TREV,swansea-north,PV,20,2027,325,15,0.26,57,22257
TREV,swansea-north,PV,20,2028,281,14,0.26,57,22257
TREV,swansea-north,PV,20,2029,281,14,0.26,57,22257
TREV,swansea-north,PV,20,2030,281,14,0.26,57,22257
TREV,swansea-north,PV,20,2031,281,14,0.26,57,22257
TREV,swansea-north,PV,20,2032,274,12,0.26,57,22257
TREV,swansea-north,PV,20,2033,260,11,0.26,57,22257
TREV,swansea-north,PV,20,2034,234,10,0.26,57,22257
TREV,swansea-north,PV,20,2035,190,9,0.26,57,22257
TREV,swansea-north,Wind,20,2025,360,18,9.4,4755,50570
TREV,swansea-north,Wind,20,2026,345,17,9.4,4755,50570
TREV,swansea-north,Wind,20,2027,325,15,9.4,4755,50570
TREV,swansea-north,Wind,20,2028,281,14,9.4,4755,50570
TREV,swansea-north,Wind,20,2029,281,14,9.4,4755,50570
TREV,swansea-north,Wind,20,2030,281,14,9.4,4755,50570
TREV,swansea-north,Wind,20,2031,281,14,9.4,4755,50570
TREV,swansea-north,Wind,20,2032,274,12,9.4,4755,50570
TREV,swansea-north,Wind,20,2033,260,11,9.4,4755,50570
TREV,swansea-north,Wind,20,2034,234,10,9.4,4755,50570
TREV,swansea-north,Wind,20,2035,190,9,9.4,4755,50570
TREV,swansea-north,BESS,20,2025,360,18,12.32,9956,80812
TREV,swansea-north,BESS,20,2026,345,17,12.32,9956,80812
TREV,swansea-north,BESS,20,2027,325,15,12.32,9956,80812
TREV,swansea-north,BESS,20,2028,281,14,12.32,9956,80812
TREV,swansea-north,BESS,20,2029,281,14,12.32,9956,80812
TREV,swansea-north,BESS,20,2030,281,14,12.32,9956,80812
TREV,swansea-north,BESS,20,2031,281,14,12.32,9956,80812
TREV,swansea-north,BESS,20,2032,274,12,12.32,9956,80812
TREV,swansea-north,BESS,20,2033,260,11,12.32,9956,80812
TREV,swansea-north,BESS,20,2034,234,10,12.32,9956,80812
TREV,swansea-north,BESS,20,2035,190,9,12.32,9956,80812
TSKT,swansea-north,PV,20,2025,360,18,0.99,220,22257
TSKT,swansea-north,PV,20,2026,345,17,0.99,220,22257
TSKT,swansea-north,PV,20,2027,325,15,0.99,220,22257
TSKT,swansea-north,PV,20,2028,281,14,0.0,0,22257
TSKT,swansea-north,PV,20,2029,281,14,0.0,0,22257
TSKT,swansea-north,PV,20,2030,281,14,0.0,0,22257
TSKT,swansea-north,PV,20,2031,281,14,0.0,0,22257
TSKT,swansea-north,PV,20,2032,274,12,0.0,0,22257
TSKT,swansea-north,PV,20,2033,260,11,0.0,0,22257
TSKT,swansea-north,PV,20,2034,234,10,0.0,0,22257
TSKT,swansea-north,PV,20,2035,190,9,0.0,0,22257
TSKT,swansea-north,Wind,20,2025,360,18,0.02,11,50570
TSKT,swansea-north,Wind,20,2026,345,17,0.02,11,50570
TSKT,swansea-north,Wind,20,2027,325,15,0.02,11,50570
TSKT,swansea-north,Wind,20,2028,281,14,0.0,0,50570
TSKT,swansea-north,Wind,20,2029,281,14,0.0,0,50570
TSKT,swansea-north,Wind,20,2030,281,14,0.0,0,50570
TSKT,swansea-north,Wind,20,2031,281,14,0.0,0,50570
TSKT,swansea-north,Wind,20,2032,274,12,0.0,0,50570
TSKT,swansea-north,Wind,20,2033,260,11,0.0,0,50570
TSKT,swansea-north,Wind,20,2034,234,10,0.0,0,50570
TSKT,swansea-north,Wind,20,2035,190,9,0.0,0,50570
TSKT,swansea-north,BESS,20,2025,360,18,0.45,367,80812
TSKT,swansea-north,BESS,20,2026,345,17,0.45,367,80812
TSKT,swansea-north,BESS,20,2027,325,15,0.45,367,80812
TSKT,swansea-north,BESS,20,2028,281,14,0.0,0,80812
TSKT,swansea-north,BESS,20,2029,281,14,0.0,0,80812
TSKT,swansea-north,BESS,20,2030,281,14,0.0,0,80812
TSKT,swansea-north,BESS,20,2031,281,14,0.0,0,80812
TSKT,swansea-north,BESS,20,2032,274,12,0.0,0,80812
TSKT,swansea-north,BESS,20,2033,260,11,0.0,0,80812
TSKT,swansea-north,BESS,20,2034,234,10,0.0,0,80812
TSKT,swansea-north,BESS,20,2035,190,9,0.0,0,80812
TUMB,swansea-north,PV,20,2025,360,18,1.24,275,22257
TUMB,swansea-north,PV,20,2026,345,17,1.24,275,22257
TUMB,swansea-north,PV,20,2027,325,15,1.24,275,22257
TUMB,swansea-north,PV,20,2028,281,14,1.24,275,22257
TUMB,swansea-north,PV,20,2029,281,14,1.24,275,22257
TUMB,swansea-north,PV,20,2030,281,14,1.24,275,22257
TUMB,swansea-north,PV,20,2031,281,14,1.24,275,22257
TUMB,swansea-north,PV,20,2032,274,12,1.24,275,22257
TUMB,swansea-north,PV,20,2033,260,11,1.24,275,22257
TUMB,swansea-north,PV,20,2034,234,10,1.24,275,22257
TUMB,swansea-north,PV,20,2035,190,9,1.24,275,22257
TUMB,swansea-north,Wind,20,2025,360,18,0.21,108,50570
TUMB,swansea-north,Wind,20,2026,345,17,0.21,108,50570
TUMB,swansea-north,Wind,20,2027,325,15,0.21,108,50570
TUMB,swansea-north,Wind,20,2028,281,14,0.21,108,50570
TUMB,swansea-north,Wind,20,2029,281,14,0.21,108,50570
TUMB,swansea-north,Wind,20,2030,281,14,0.21,108,50570
TUMB,swansea-north,Wind,20,2031,281,14,0.21,108,50570
TUMB,swansea-north,Wind,20,2032,274,12,0.21,108,50570
TUMB,swansea-north,Wind,20,2033,260,11,0.21,108,50570
TUMB,swansea-north,Wind,20,2034,234,10,0.21,108,50570
TUMB,swansea-north,Wind,20,2035,190,9,0.21,108,50570
TUMB,swansea-north,BESS,20,2025,360,18,8.08,6531,80812
TUMB,swansea-north,BESS,20,2026,345,17,8.08,6531,80812
TUMB,swansea-north,BESS,20,2027,325,15,8.08,6531,80812
TUMB,swansea-north,BESS,20,2028,281,14,8.08,6531,80812
TUMB,swansea-north,BESS,20,2029,281,14,8.08,6531,80812
TUMB,swansea-north,BESS,20,2030,281,14,8.08,6531,80812
TUMB,swansea-north,BESS,20,2031,281,14,8.08,6531,80812
TUMB,swansea-north,BESS,20,2032,274,12,8.08,6531,80812
TUMB,swansea-north,BESS,20,2033,260,11,8.08,6531,80812
TUMB,swansea-north,BESS,20,2034,234,10,8.08,6531,80812
TUMB,swansea-north,BESS,20,2035,190,9,8.08,6531,80812
TWYN,swansea-north,PV,20,2025,360,18,4.55,1014,22257
TWYN,swansea-north,PV,20,2026,345,17,4.55,1014,22257
TWYN,swansea-north,PV,20,2027,325,15,4.55,1014,22257
TWYN,swansea-north,PV,20,2028,281,14,4.55,1014,22257
TWYN,swansea-north,PV,20,2029,281,14,4.55,1014,22257
TWYN,swansea-north,PV,20,2030,281,14,4.55,1014,22257
TWYN,swansea-north,PV,20,2031,281,14,4.55,1014,22257
TWYN,swansea-north,PV,20,2032,274,12,4.55,1014,22257
TWYN,swansea-north,PV,20,2033,260,11,4.55,1014,22257
TWYN,swansea-north,PV,20,2034,234,10,4.63,1030,22257
TWYN,swansea-north,PV,20,2035,190,9,4.63,1030,22257
TWYN,swansea-north,Wind,20,2025,360,18,15.07,7622,50570
TWYN,swansea-north,Wind,20,2026,345,17,15.07,7622,50570
TWYN,swansea-north,Wind,20,2027,325,15,15.07,7622,50570
TWYN,swansea-north,Wind,20,2028,281,14,15.07,7622,50570
TWYN,swansea-north,Wind,20,2029,281,14,15.07,7622,50570
TWYN,swansea-north,Wind,20,2030,281,14,15.07,7622,50570
TWYN,swansea-north,Wind,20,2031,281,14,15.07,7622,50570
TWYN,swansea-north,Wind,20,2032,274,12,15.07,7622,50570
TWYN,swansea-north,Wind,20,2033,260,11,15.07,7622,50570
TWYN,swansea-north,Wind,20,2034,234,10,15.2,7689,50570
TWYN,swansea-north,Wind,20,2035,190,9,15.2,7689,50570
TWYN,swansea-north,BESS,20,2025,360,18,15.14,12235,80812
TWYN,swansea-north,BESS,20,2026,345,17,15.14,12235,80812
TWYN,swansea-north,BESS,20,2027,325,15,15.14,12235,80812
TWYN,swansea-north,BESS,20,2028,281,14,15.14,12235,80812
TWYN,swansea-north,BESS,20,2029,281,14,15.14,12235,80812
TWYN,swansea-north,BESS,20,2030,281,14,15.14,12235,80812
TWYN,swansea-north,BESS,20,2031,281,14,15.14,12235,80812
TWYN,swansea-north,BESS,20,2032,274,12,15.14,12235,80812
TWYN,swansea-north,BESS,20,2033,260,11,15.14,12235,80812
TWYN,swansea-north,BESS,20,2034,234,10,15.26,12328,80812
TWYN,swansea-north,BESS,20,2035,190,9,15.26,12328,80812
Tir John,swansea-north,PV,20,2025,360,18,0.0,0,22257
Tir John,swansea-north,PV,20,2026,345,17,0.0,0,22257
Tir John,swansea-north,PV,20,2027,325,15,0.0,0,22257
Tir John,swansea-north,PV,20,2028,281,14,0.0,0,22257
Tir John,swansea-north,PV,20,2029,281,14,0.0,0,22257
Tir John,swansea-north,PV,20,2030,281,14,0.0,0,22257
Tir John,swansea-north,PV,20,2031,281,14,0.0,0,22257
Tir John,swansea-north,PV,20,2032,274,12,0.0,0,22257
Tir John,swansea-north,PV,20,2033,260,11,0.0,0,22257
Tir John,swansea-north,PV,20,2034,234,10,0.0,0,22257
Tir John,swansea-north,PV,20,2035,190,9,0.0,0,22257
Tir John,swansea-north,Wind,20,2025,360,18,0.0,0,50570
Tir John,swansea-north,Wind,20,2026,345,17,0.0,0,50570
Tir John,swansea-north,Wind,20,2027,325,15,0.0,0,50570
Tir John,swansea-north,Wind,20,2028,281,14,0.0,0,50570
Tir John,swansea-north,Wind,20,2029,281,14,0.0,0,50570
Tir John,swansea-north,Wind,20,2030,281,14,0.0,0,50570
Tir John,swansea-north,Wind,20,2031,281,14,0.0,0,50570
Tir John,swansea-north,Wind,20,2032,274,12,0.0,0,50570
Tir John,swansea-north,Wind,20,2033,260,11,0.0,0,50570
Tir John,swansea-north,Wind,20,2034,234,10,0.0,0,50570
Tir John,swansea-north,Wind,20,2035,190,9,0.0,0,50570
Tir John,swansea-north,BESS,20,2025,360,18,0.0,0,80812
Tir John,swansea-north,BESS,20,2026,345,17,0.0,0,80812
Tir John,swansea-north,BESS,20,2027,325,15,0.0,0,80812
Tir John,swansea-north,BESS,20,2028,281,14,0.0,0,80812
Tir John,swansea-north,BESS,20,2029,281,14,0.0,0,80812
Tir John,swansea-north,BESS,20,2030,281,14,0.0,0,80812
Tir John,swansea-north,BESS,20,2031,281,14,0.0,0,80812
Tir John,swansea-north,BESS,20,2032,274,12,0.0,0,80812
Tir John,swansea-north,BESS,20,2033,260,11,0.0,0,80812
Tir John,swansea-north,BESS,20,2034,234,10,0.0,0,80812
Tir John,swansea-north,BESS,20,2035,190,9,0.0,0,80812
Trostre,swansea-north,PV,20,2025,360,18,0.0,0,22257
Trostre,swansea-north,PV,20,2026,345,17,0.0,0,22257
Trostre,swansea-north,PV,20,2027,325,15,0.0,0,22257
Trostre,swansea-north,PV,20,2028,281,14,0.0,0,22257
Trostre,swansea-north,PV,20,2029,281,14,0.0,0,22257
Trostre,swansea-north,PV,20,2030,281,14,0.0,0,22257
Trostre,swansea-north,PV,20,2031,281,14,0.0,0,22257
Trostre,swansea-north,PV,20,2032,274,12,0.0,0,22257
Trostre,swansea-north,PV,20,2033,260,11,0.0,0,22257
Trostre,swansea-north,PV,20,2034,234,10,0.0,0,22257
Trostre,swansea-north,PV,20,2035,190,9,0.0,0,22257
Trostre,swansea-north,Wind,20,2025,360,18,0.0,0,50570
Trostre,swansea-north,Wind,20,2026,345,17,0.0,0,50570
Trostre,swansea-north,Wind,20,2027,325,15,0.0,0,50570
Trostre,swansea-north,Wind,20,2028,281,14,0.0,0,50570
Trostre,swansea-north,Wind,20,2029,281,14,0.0,0,50570
Trostre,swansea-north,Wind,20,2030,281,14,0.0,0,50570
Trostre,swansea-north,Wind,20,2031,281,14,0.0,0,50570
Trostre,swansea-north,Wind,20,2032,274,12,0.0,0,50570
Trostre,swansea-north,Wind,20,2033,260,11,0.0,0,50570
Trostre,swansea-north,Wind,20,2034,234,10,0.0,0,50570
Trostre,swansea-north,Wind,20,2035,190,9,0.0,0,50570
Trostre,swansea-north,BESS,20,2025,360,18,0.0,0,80812
Trostre,swansea-north,BESS,20,2026,345,17,0.0,0,80812
Trostre,swansea-north,BESS,20,2027,325,15,0.0,0,80812
Trostre,swansea-north,BESS,20,2028,281,14,0.0,0,80812
Trostre,swansea-north,BESS,20,2029,281,14,0.0,0,80812
Trostre,swansea-north,BESS,20,2030,281,14,0.0,0,80812
Trostre,swansea-north,BESS,20,2031,281,14,0.0,0,80812
Trostre,swansea-north,BESS,20,2032,274,12,0.0,0,80812
Trostre,swansea-north,BESS,20,2033,260,11,0.0,0,80812
Trostre,swansea-north,BESS,20,2034,234,10,0.0,0,80812
Trostre,swansea-north,BESS,20,2035,190,9,0.0,0,80812
WAUN,swansea-north,PV,20,2025,360,18,22.2,4941,22257
WAUN,swansea-north,PV,20,2026,345,17,22.2,4941,22257
WAUN,swansea-north,PV,20,2027,325,15,27.15,6042,22257
WAUN,swansea-north,PV,20,2028,281,14,27.15,6042,22257
WAUN,swansea-north,PV,20,2029,281,14,27.15,6042,22257
WAUN,swansea-north,PV,20,2030,281,14,27.15,6042,22257
WAUN,swansea-north,PV,20,2031,281,14,27.15,6042,22257
WAUN,swansea-north,PV,20,2032,274,12,27.15,6042,22257
WAUN,swansea-north,PV,20,2033,260,11,27.15,6042,22257
WAUN,swansea-north,PV,20,2034,234,10,27.15,6042,22257
WAUN,swansea-north,PV,20,2035,190,9,27.15,6042,22257
WAUN,swansea-north,Wind,20,2025,360,18,52.15,26373,50570
WAUN,swansea-north,Wind,20,2026,345,17,52.15,26373,50570
WAUN,swansea-north,Wind,20,2027,325,15,54.77,27699,50570
WAUN,swansea-north,Wind,20,2028,281,14,54.77,27699,50570
WAUN,swansea-north,Wind,20,2029,281,14,54.77,27699,50570
WAUN,swansea-north,Wind,20,2030,281,14,54.77,27699,50570
WAUN,swansea-north,Wind,20,2031,281,14,54.77,27699,50570
WAUN,swansea-north,Wind,20,2032,274,12,54.77,27699,50570
WAUN,swansea-north,Wind,20,2033,260,11,54.77,27699,50570
WAUN,swansea-north,Wind,20,2034,234,10,54.77,27699,50570
WAUN,swansea-north,Wind,20,2035,190,9,54.77,27699,50570
WAUN,swansea-north,BESS,20,2025,360,18,53.32,43089,80812
WAUN,swansea-north,BESS,20,2026,345,17,53.32,43089,80812
WAUN,swansea-north,BESS,20,2027,325,15,57.64,46580,80812
WAUN,swansea-north,BESS,20,2028,281,14,57.64,46580,80812
WAUN,swansea-north,BESS,20,2029,281,14,57.64,46580,80812
WAUN,swansea-north,BESS,20,2030,281,14,57.64,46580,80812
WAUN,swansea-north,BESS,20,2031,281,14,57.64,46580,80812
WAUN,swansea-north,BESS,20,2032,274,12,57.64,46580,80812
WAUN,swansea-north,BESS,20,2033,260,11,57.64,46580,80812
WAUN,swansea-north,BESS,20,2034,234,10,57.64,46580,80812
WAUN,swansea-north,BESS,20,2035,190,9,57.64,46580,80812
WESX,swansea-north,PV,20,2025,360,18,1.22,272,22257
WESX,swansea-north,PV,20,2026,345,17,1.22,272,22257
WESX,swansea-north,PV,20,2027,325,15,1.22,272,22257
WESX,swansea-north,PV,20,2028,281,14,0.24,53,22257
WESX,swansea-north,PV,20,2029,281,14,0.24,53,22257
WESX,swansea-north,PV,20,2030,281,14,0.24,53,22257
WESX,swansea-north,PV,20,2031,281,14,0.24,53,22257
WESX,swansea-north,PV,20,2032,274,12,0.24,53,22257
WESX,swansea-north,PV,20,2033,260,11,0.24,53,22257
WESX,swansea-north,PV,20,2034,234,10,0.24,53,22257
WESX,swansea-north,PV,20,2035,190,9,0.24,53,22257
WESX,swansea-north,Wind,20,2025,360,18,0.05,27,50570
WESX,swansea-north,Wind,20,2026,345,17,0.05,27,50570
WESX,swansea-north,Wind,20,2027,325,15,0.05,27,50570
WESX,swansea-north,Wind,20,2028,281,14,0.03,16,50570
WESX,swansea-north,Wind,20,2029,281,14,0.03,16,50570
WESX,swansea-north,Wind,20,2030,281,14,0.03,16,50570
WESX,swansea-north,Wind,20,2031,281,14,0.03,16,50570
WESX,swansea-north,Wind,20,2032,274,12,0.03,16,50570
WESX,swansea-north,Wind,20,2033,260,11,0.03,16,50570
WESX,swansea-north,Wind,20,2034,234,10,0.03,16,50570
WESX,swansea-north,Wind,20,2035,190,9,0.03,16,50570
WESX,swansea-north,BESS,20,2025,360,18,4.09,3303,80812
WESX,swansea-north,BESS,20,2026,345,17,4.09,3303,80812
WESX,swansea-north,BESS,20,2027,325,15,4.09,3303,80812
WESX,swansea-north,BESS,20,2028,281,14,3.73,3016,80812
WESX,swansea-north,BESS,20,2029,281,14,3.73,3016,80812
WESX,swansea-north,BESS,20,2030,281,14,3.73,3016,80812
WESX,swansea-north,BESS,20,2031,281,14,3.73,3016,80812
WESX,swansea-north,BESS,20,2032,274,12,3.73,3016,80812
WESX,swansea-north,BESS,20,2033,260,11,3.73,3016,80812
WESX,swansea-north,BESS,20,2034,234,10,3.73,3016,80812
WESX,swansea-north,BESS,20,2035,190,9,3.73,3016,80812
WGWB,swansea-north,PV,20,2025,360,18,14.18,3155,22257
WGWB,swansea-north,PV,20,2026,345,17,14.18,3155,22257
WGWB,swansea-north,PV,20,2027,325,15,14.18,3155,22257
WGWB,swansea-north,PV,20,2028,281,14,14.18,3155,22257
WGWB,swansea-north,PV,20,2029,281,14,14.18,3155,22257
WGWB,swansea-north,PV,20,2030,281,14,14.18,3155,22257
WGWB,swansea-north,PV,20,2031,281,14,14.18,3155,22257
WGWB,swansea-north,PV,20,2032,274,12,14.18,3155,22257
WGWB,swansea-north,PV,20,2033,260,11,14.18,3155,22257
WGWB,swansea-north,PV,20,2034,234,10,14.18,3155,22257
WGWB,swansea-north,PV,20,2035,190,9,14.18,3155,22257
WGWB,swansea-north,Wind,20,2025,360,18,11.64,5884,50570
WGWB,swansea-north,Wind,20,2026,345,17,11.64,5884,50570
WGWB,swansea-north,Wind,20,2027,325,15,11.64,5884,50570
WGWB,swansea-north,Wind,20,2028,281,14,11.64,5884,50570
WGWB,swansea-north,Wind,20,2029,281,14,11.64,5884,50570
WGWB,swansea-north,Wind,20,2030,281,14,11.64,5884,50570
WGWB,swansea-north,Wind,20,2031,281,14,11.64,5884,50570
WGWB,swansea-north,Wind,20,2032,274,12,11.64,5884,50570
WGWB,swansea-north,Wind,20,2033,260,11,11.64,5884,50570
WGWB,swansea-north,Wind,20,2034,234,10,11.64,5884,50570
WGWB,swansea-north,Wind,20,2035,190,9,11.64,5884,50570
WGWB,swansea-north,BESS,20,2025,360,18,27.19,21975,80812
WGWB,swansea-north,BESS,20,2026,345,17,27.19,21975,80812
WGWB,swansea-north,BESS,20,2027,325,15,27.19,21975,80812
WGWB,swansea-north,BESS,20,2028,281,14,27.19,21975,80812
WGWB,swansea-north,BESS,20,2029,281,14,27.19,21975,80812
WGWB,swansea-north,BESS,20,2030,281,14,27.19,21975,80812
WGWB,swansea-north,BESS,20,2031,281,14,27.19,21975,80812
WGWB,swansea-north,BESS,20,2032,274,12,27.19,21975,80812
WGWB,swansea-north,BESS,20,2033,260,11,27.19,21975,80812
WGWB,swansea-north,BESS,20,2034,234,10,27.19,21975,80812
WGWB,swansea-north,BESS,20,2035,190,9,27.19,21975,80812
WHIT,swansea-north,PV,20,2025,360,18,28.01,6235,22257
WHIT,swansea-north,PV,20,2026,345,17,28.01,6235,22257
WHIT,swansea-north,PV,20,2027,325,15,28.01,6235,22257
WHIT,swansea-north,PV,20,2028,281,14,28.01,6235,22257
WHIT,swansea-north,PV,20,2029,281,14,28.01,6235,22257
WHIT,swansea-north,PV,20,2030,281,14,28.01,6235,22257
WHIT,swansea-north,PV,20,2031,281,14,28.01,6235,22257
WHIT,swansea-north,PV,20,2032,274,12,28.01,6235,22257
WHIT,swansea-north,PV,20,2033,260,11,28.01,6235,22257
WHIT,swansea-north,PV,20,2034,234,10,28.01,6235,22257
WHIT,swansea-north,PV,20,2035,190,9,28.01,6235,22257
WHIT,swansea-north,Wind,20,2025,360,18,28.97,14648,50570
WHIT,swansea-north,Wind,20,2026,345,17,28.97,14648,50570
WHIT,swansea-north,Wind,20,2027,325,15,28.97,14648,50570
WHIT,swansea-north,Wind,20,2028,281,14,28.97,14648,50570
WHIT,swansea-north,Wind,20,2029,281,14,28.97,14648,50570
WHIT,swansea-north,Wind,20,2030,281,14,28.97,14648,50570
WHIT,swansea-north,Wind,20,2031,281,14,28.97,14648,50570
WHIT,swansea-north,Wind,20,2032,274,12,28.97,14648,50570
WHIT,swansea-north,Wind,20,2033,260,11,28.97,14648,50570
WHIT,swansea-north,Wind,20,2034,234,10,28.97,14648,50570
WHIT,swansea-north,Wind,20,2035,190,9,28.97,14648,50570
WHIT,swansea-north,BESS,20,2025,360,18,39.48,31901,80812
WHIT,swansea-north,BESS,20,2026,345,17,39.48,31901,80812
WHIT,swansea-north,BESS,20,2027,325,15,39.48,31901,80812
WHIT,swansea-north,BESS,20,2028,281,14,39.48,31901,80812
WHIT,swansea-north,BESS,20,2029,281,14,39.48,31901,80812
WHIT,swansea-north,BESS,20,2030,281,14,39.48,31901,80812
WHIT,swansea-north,BESS,20,2031,281,14,39.48,31901,80812
WHIT,swansea-north,BESS,20,2032,274,12,39.48,31901,80812
